Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,key,Boar Stud.y,ID,DESCR
MB 7092,2145H,SPG240,DEAD,2021-01-23,2021-01-31,1,97.10978252160228,MB 7092 1,MB 7092,1,DIED
MB 7092,2253G,SPG240,DEAD,2020-10-04,2021-02-16,1,107.29772822150542,MB 7092 1,MB 7092,1,DIED
MB 7092,2285J,SPG240,DEAD,2020-11-14,2020-12-28,2,100.30787976484623,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,2311C,SPG240,CULLED,2019-11-30,2021-01-04,4,98.71086748434877,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,2336J,SPG240,DEAD,2020-11-14,2021-03-14,2,104.92838238217963,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,2340C,SPG240,DEAD,2019-11-30,2020-12-22,2,106.75570335552038,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,2352C,SPG240,DEAD,2019-11-30,2021-02-22,2,104.45325560998616,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,2362H,SPG240,DEAD,2021-01-23,2021-02-15,2,102.57066691582968,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,2558F,SPG240,DEAD,2020-04-19,2020-12-17,1,98.55225927292697,MB 7092 1,MB 7092,1,DIED
MB 7092,261E5,SPG240,CULLED,2018-05-13,2021-01-04,4,111.11913074559378,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,2837F,SPG240,DEAD,2020-04-19,2021-01-01,5,112.35178497522877,MB 7092 5,MB 7092,5,ANATOMY
MB 7092,339D2,SPG240,DEAD,2017-12-29,2021-02-01,2,88.43807124167753,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,3824F,SPG240,DEAD,2020-05-30,2021-01-04,2,91.91936075791216,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,3967F,SPG240,DEAD,2020-05-30,2020-12-18,2,96.21495153847094,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,4094G,SPG240,CULLED,2020-05-30,2021-01-04,4,91.07563235447299,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,4170F,SPG240,DEAD,2020-03-08,2021-02-26,2,113.58616451966148,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,4175B,SPG240,DEAD,2019-08-09,2021-02-08,2,118.42060993274438,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,4227B,SPG240,DEAD,2019-08-09,2020-12-15,2,100.5883922419342,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,4585H,SPG240,CULLED,2020-10-04,2021-01-04,36,85.61060847837824,MB 7092 36,MB 7092,36,LOW INDEX
MB 7092,4605F,SPG240,CULLED,2020-03-08,2021-01-04,36,88.40953125039006,MB 7092 36,MB 7092,36,LOW INDEX
MB 7092,4690H,SPG240,CULLED,2020-10-04,2021-01-04,36,92.00173067787418,MB 7092 36,MB 7092,36,LOW INDEX
MB 7092,4691H,SPG240,CULLED,2020-10-04,2021-01-04,4,89.7806968096249,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,4801H,SPG240,DEAD,2020-10-04,2021-01-25,2,100.99546714246796,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,5343B,SPG240,DEAD,2019-10-04,2021-02-17,1,96.52197277848623,MB 7092 1,MB 7092,1,DIED
MB 7092,538D5,SPG240,DEAD,2017-12-29,2021-02-02,1,93.24015762595471,MB 7092 1,MB 7092,1,DIED
MB 7092,5428H,SPG240,DEAD,2020-10-04,2021-03-09,2,91.61056725446602,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,5454B,SPG240,CULLED,2019-10-04,2021-01-04,36,77.16055559466632,MB 7092 36,MB 7092,36,LOW INDEX
MB 7092,5474H,SPG240,DEAD,2020-10-04,2021-02-17,1,90.68596600220624,MB 7092 1,MB 7092,1,DIED
MB 7092,5599E,SPG240,DEAD,2020-02-08,2021-01-01,5,105.22732747359358,MB 7092 5,MB 7092,5,ANATOMY
MB 7092,5644E,SPG240,DEAD,2020-02-08,2021-01-31,1,96.43025517823892,MB 7092 1,MB 7092,1,DIED
MB 7092,5645E,SPG240,CULLED,2020-02-08,2021-01-04,36,85.2924378549854,MB 7092 36,MB 7092,36,LOW INDEX
MB 7092,5807E,SPG240,DEAD,2020-02-08,2021-02-22,2,98.81738330547336,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,5915F,SPG240,DEAD,2020-08-09,2021-01-09,2,101.39005197469513,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,5973G,SPG240,CULLED,2020-11-14,2021-01-04,4,87.29266310912907,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,619K1,SPG240,DEAD,2019-02-28,2021-02-11,2,99.28794692724901,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,636H5,SPG240,CULLED,2018-11-22,2021-01-04,4,115.26009240233039,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,6371G,SPG240,DEAD,2020-11-14,2021-02-25,2,94.11301448103877,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,6634F,SPG240,DEAD,2020-08-09,2020-12-28,2,94.7174947162642,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,664J6,SPG240,CULLED,2018-12-30,2021-01-04,36,87.30231514162179,MB 7092 36,MB 7092,36,LOW INDEX
MB 7092,670J6,SPG240,CULLED,2018-12-30,2021-01-04,4,99.94241196635416,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,674G7,SPG240,CULLED,2018-09-06,2021-01-04,4,95.35559380398529,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,691G4,SPG240,CULLED,2018-07-29,2021-01-04,4,121.3224040403843,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,6923E,SPG240,CULLED,2020-03-08,2021-01-04,4,108.0008472214643,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,698J6,SPG240,CULLED,2018-12-30,2021-01-04,4,95.13114405860168,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,754J6,SPG240,DEAD,2018-12-30,2021-03-05,2,97.41563978566386,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,7742G,SPG240,CULLED,2020-08-09,2021-01-04,36,86.54561866882857,MB 7092 36,MB 7092,36,LOW INDEX
MB 7092,7857G,SPG240,DEAD,2020-08-09,2021-01-24,2,93.82220864083249,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,7958C,SPG240,CULLED,2020-02-08,2021-01-04,4,105.10249228001409,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,812K1,SPG240,DEAD,2019-02-28,2021-02-14,2,111.35073493679737,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,8171C,SPG240,DEAD,2020-02-08,2020-12-27,2,97.5935901066851,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,8234C,SPG240,CULLED,2020-02-08,2021-01-04,36,83.96450654021683,MB 7092 36,MB 7092,36,LOW INDEX
MB 7092,8250C,SPG240,CULLED,2020-02-08,2021-01-04,36,89.4145082949918,MB 7092 36,MB 7092,36,LOW INDEX
MB 7092,8301C,SPG240,DEAD,2020-02-08,2020-12-27,2,100.362021392013,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,8394C,SPG240,DEAD,2020-02-08,2021-01-27,2,89.5954483474826,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,8416C,SPG240,DEAD,2020-02-08,2021-03-04,2,98.29756033568812,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,851J6,SPG240,CULLED,2018-12-30,2021-01-04,4,98.67715992506616,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,8659A,SPG240,DEAD,2019-06-30,2021-01-10,2,104.3042527252935,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,868D8,SPG240,CULLED,2018-03-23,2021-01-04,4,91.05286553290037,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,8738J,SPG240,DEAD,2020-11-14,2021-02-08,2,86.13474841738852,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,8883A,SPG240,CULLED,2019-06-30,2021-01-04,4,105.67034248063403,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,8898A,SPG240,DEAD,2019-06-30,2021-01-17,2,100.75329562865363,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,8926A,SPG240,DEAD,2019-06-30,2021-01-24,2,95.89877191175978,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,8938A,SPG240,DEAD,2019-06-30,2020-12-17,1,106.7709032680386,MB 7092 1,MB 7092,1,DIED
MB 7092,959H5,SPG240,CULLED,2018-11-22,2021-01-04,4,111.28199097879674,MB 7092 4,MB 7092,4,SEMEN QUALITY
MB 7092,9K751,SPG240,DEAD,2017-06-30,2021-02-18,2,96.93623683687642,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7092,9K821,SPG240,DEAD,2017-06-30,2021-01-18,2,96.70903084688203,MB 7092 2,MB 7092,2,FEETANDLEGS
MB 7093,1099G,SPG240,DEAD,2020-08-31,2021-02-11,47,119.10395613457084,MB 7093 47,MB 7093,47,DIED
MB 7093,1229G,SPG240,DEAD,2020-08-31,2021-02-14,47,103.1999189722204,MB 7093 47,MB 7093,47,DIED
MB 7093,1486H,SPG240,DEAD,2020-12-20,2020-12-21,47,101.39651536113469,MB 7093 47,MB 7093,47,DIED
MB 7093,1592G,SPG240,DEAD,2020-08-31,2020-12-28,47,107.44250338487893,MB 7093 47,MB 7093,47,DIED
MB 7093,1881C,SPG240,DEAD,2019-11-11,2021-02-19,48,116.60331382784008,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,2050C,SPG240,DEAD,2019-11-11,2021-03-09,48,112.17279404911997,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,2108C,SPG240,DEAD,2019-11-11,2021-01-24,47,91.67494379457929,MB 7093 47,MB 7093,47,DIED
MB 7093,2147J,SPG240,CULLED,2020-11-22,2021-01-25,58,86.41991003297937,MB 7093 58,MB 7093,58,LOW INDEX
MB 7093,2175J,SPG240,CULLED,2020-11-22,2021-01-25,50,119.65806163445059,MB 7093 50,MB 7093,50,SEMEN QUALITY
MB 7093,2457J,SPG240,DEAD,2020-11-22,2020-12-21,48,116.64113054797147,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,2489H,SPG240,DEAD,2021-02-15,2021-02-16,47,105.70727472854297,MB 7093 47,MB 7093,47,DIED
MB 7093,345G4,SPG240,DEAD,2018-07-13,2020-12-21,48,105.59942400946306,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,429G6,SPG240,DEAD,2018-11-05,2021-03-02,48,113.31072525772088,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,4368B,SPG240,CULLED,2019-09-09,2021-01-25,50,103.57934771139054,MB 7093 50,MB 7093,50,SEMEN QUALITY
MB 7093,4384B,SPG240,CULLED,2019-09-09,2021-01-25,48,108.67771992943243,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,461C3,SPG240,DEAD,2017-10-23,2021-01-08,47,106.65065097964553,MB 7093 47,MB 7093,47,DIED
MB 7093,4672B,SPG240,DEAD,2019-09-09,2021-02-09,48,107.80351268743432,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,469G6,SPG240,CULLED,2018-11-05,2021-01-25,48,100.0162844638573,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,5440G,SPG240,CULLED,2020-07-12,2021-01-25,49,129.5063369559815,MB 7093 49,MB 7093,49,GENETIC SERVICES
MB 7093,548HO,SPG240,DEAD,2019-01-15,2021-03-04,48,106.07635614430814,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,5527H,SPG240,DEAD,2021-02-15,2021-02-16,47,100.75821810905705,MB 7093 47,MB 7093,47,DIED
MB 7093,559H7,SPG240,DEAD,2019-01-15,2020-12-17,48,110.10884349779442,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,600C3,SPG240,CULLED,2017-10-23,2021-01-25,48,97.6049692486752,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,6255A,SPG240,DEAD,2019-07-08,2021-01-14,47,96.0518619132403,MB 7093 47,MB 7093,47,DIED
MB 7093,6387E,SPG240,DEAD,2020-03-16,2020-12-28,48,97.63109890481854,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,6445E,SPG240,CULLED,2020-03-16,2021-01-25,48,98.64412952006572,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,6525A,SPG240,CULLED,2019-07-08,2021-01-25,58,95.0995555870031,MB 7093 58,MB 7093,58,LOW INDEX
MB 7093,6527E,SPG240,DEAD,2020-03-16,2021-02-23,48,110.81525838845528,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,6649E,SPG240,DEAD,2020-03-16,2021-01-12,47,110.37740972843518,MB 7093 47,MB 7093,47,DIED
MB 7093,6705F,SPG240,CULLED,2020-08-31,2021-01-25,50,105.00170530679402,MB 7093 50,MB 7093,50,SEMEN QUALITY
MB 7093,676F3,SPG240,DEAD,2018-08-13,2021-01-31,48,101.8785477487613,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,6828E,SPG240,CULLED,2020-03-16,2021-01-25,48,104.8467823853262,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,7173G,SPG240,CULLED,2020-07-12,2021-01-25,58,89.2517127386049,MB 7093 58,MB 7093,58,LOW INDEX
MB 7093,7286G,SPG240,CULLED,2020-07-12,2021-01-25,48,97.80294472713922,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,7375G,SPG240,CULLED,2020-07-12,2021-01-25,48,107.66496515271085,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,7474C,SPG240,CULLED,2019-12-24,2021-01-25,48,102.47333065924944,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,7514C,SPG240,CULLED,2019-12-24,2021-01-25,58,87.35713656200608,MB 7093 58,MB 7093,58,LOW INDEX
MB 7093,7626C,SPG240,CULLED,2019-12-24,2021-01-25,48,94.18133114918305,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,794E1,SPG240,CULLED,2018-04-30,2021-01-25,48,103.3684894766443,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,8552J,SPG240,CULLED,2020-11-22,2021-01-25,50,107.63487690285248,MB 7093 50,MB 7093,50,SEMEN QUALITY
MB 7093,8621J,SPG240,DEAD,2020-11-22,2021-01-19,48,115.06167719758758,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,893F3,SPG240,DEAD,2018-08-13,2020-12-14,47,104.3010051373899,MB 7093 47,MB 7093,47,DIED
MB 7093,9106J,SPG240,DEAD,2020-12-20,2021-02-09,47,108.17600116835956,MB 7093 47,MB 7093,47,DIED
MB 7093,912D2,SPG240,DEAD,2018-01-29,2021-01-17,48,97.79262752262504,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,9201A,SPG240,CULLED,2019-07-08,2021-01-25,58,86.95074946770583,MB 7093 58,MB 7093,58,LOW INDEX
MB 7093,9203A,SPG240,CULLED,2019-07-08,2021-01-25,58,91.21350668227821,MB 7093 58,MB 7093,58,LOW INDEX
MB 7093,9272A,SPG240,DEAD,2019-07-08,2021-01-25,48,84.30963605228699,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,9298A,SPG240,DEAD,2019-07-08,2021-03-10,48,102.34115614454942,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,9346A,SPG240,CULLED,2019-07-08,2021-01-25,48,105.50401747986393,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,981D4,SPG240,DEAD,2018-03-19,2020-12-14,48,99.95179107439064,MB 7093 48,MB 7093,48,FEETANDLEGS
MB 7093,9963J,SPG240,DEAD,2020-11-22,2021-02-15,47,103.71488342044923,MB 7093 47,MB 7093,47,DIED
MB 7093,Y2539,SPG240,CULLED,2015-06-20,2021-01-25,58,92.60845404070099,MB 7093 58,MB 7093,58,LOW INDEX
MB 7094,1055H,SPG240,CULLED,2020-12-06,2021-02-15,41,103.73089398731203,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,1058H,SPG240,CULLED,2020-12-06,2021-02-15,41,96.65042042420772,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,1073H,SPG240,DEAD,2020-12-06,2021-01-11,29,103.43320190377943,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,1088H,SPG240,CULLED,2020-12-06,2021-02-15,41,93.47407339807282,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,1180H,SPG240,CULLED,2020-12-06,2021-02-15,41,93.6545537853685,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,1181H,SPG240,DEAD,2020-12-06,2021-01-01,29,104.85854708106709,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,1193H,SPG240,DEAD,2020-12-06,2021-01-14,29,102.67687187418841,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,1194H,SPG240,DEAD,2020-12-06,2021-02-21,29,109.98314064959628,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,1194J,SPG240,DEAD,2020-10-31,2021-01-22,29,103.19168088695824,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,1283J,SPG240,CULLED,2020-10-31,2021-02-15,41,106.71909652018567,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,1341H,SPG240,CULLED,2020-12-06,2021-02-15,43,113.38703889729823,MB 7094 43,MB 7094,43,ANATOMY
MB 7094,135K3,SPG240,CULLED,2019-03-14,2020-12-28,43,98.06143413699571,MB 7094 43,MB 7094,43,ANATOMY
MB 7094,151K3,SPG240,DEAD,2019-03-14,2021-03-08,28,100.41036081259813,MB 7094 28,MB 7094,28,DIED
MB 7094,152K3,SPG240,CULLED,2019-03-14,2021-02-15,29,87.15541267026511,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,171K3,SPG240,DEAD,2019-03-14,2020-12-28,29,101.75699417884898,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,2004589,SPG240,DEAD,2021-01-17,2021-02-08,29,104.18046746420076,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,226K3,SPG240,CULLED,2019-03-14,2020-12-28,29,86.6673458187419,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,2363J,SPG240,DEAD,2020-10-31,2021-03-10,29,109.85297140904466,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,262K3,SPG240,DEAD,2019-03-14,2021-01-14,28,97.15010412652838,MB 7094 28,MB 7094,28,DIED
MB 7094,264K3,SPG240,CULLED,2019-03-14,2021-02-15,43,91.43624826041363,MB 7094 43,MB 7094,43,ANATOMY
MB 7094,2681A,SPG240,DEAD,2019-04-12,2021-01-18,29,109.76260315882665,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,2688A,SPG240,CULLED,2019-04-12,2021-02-15,45,85.83598480798614,MB 7094 45,MB 7094,45,BEHAVIOR
MB 7094,2690E,SPG240,DEAD,2020-01-03,2021-02-20,29,107.47102535773756,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,2691A,SPG240,CULLED,2019-04-12,2020-12-28,29,84.52760382294072,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,2700A,SPG240,CULLED,2019-04-12,2021-02-15,29,86.3347900092681,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,2719A,SPG240,CULLED,2019-04-12,2020-12-28,29,98.38452588497425,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,2753E,SPG240,DEAD,2020-01-03,2021-03-02,29,97.92229916611393,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,284K3,SPG240,CULLED,2019-03-14,2020-12-28,31,81.4266802636252,MB 7094 31,MB 7094,31,GENETIC SERVICES
MB 7094,2891E,SPG240,DEAD,2020-01-03,2021-01-25,29,85.25442097901396,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,2952E,SPG240,DEAD,2020-01-03,2021-01-06,43,102.38470685695006,MB 7094 43,MB 7094,43,ANATOMY
MB 7094,315K3,SPG240,CULLED,2019-03-14,2020-12-28,41,101.11047972402595,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,3282A,SPG240,CULLED,2019-05-10,2020-12-28,31,84.24694604601032,MB 7094 31,MB 7094,31,GENETIC SERVICES
MB 7094,3302A,SPG240,CULLED,2019-05-10,2020-12-28,29,81.78715299490607,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,3320A,SPG240,CULLED,2019-05-10,2020-12-28,29,91.91272603362415,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,3362A,SPG240,CULLED,2019-05-10,2020-12-28,31,108.83315651162258,MB 7094 31,MB 7094,31,GENETIC SERVICES
MB 7094,3374A,SPG240,DEAD,2019-05-10,2021-02-08,29,91.54300885366273,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,3375A,SPG240,DEAD,2019-05-10,2021-01-04,28,92.80750428970295,MB 7094 28,MB 7094,28,DIED
MB 7094,3405A,SPG240,CULLED,2019-05-10,2021-02-15,29,88.08654381484001,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,3422A,SPG240,CULLED,2019-05-10,2021-02-15,28,94.28358581320305,MB 7094 28,MB 7094,28,DIED
MB 7094,3528A,SPG240,CULLED,2019-05-10,2020-12-28,31,79.3360402488471,MB 7094 31,MB 7094,31,GENETIC SERVICES
MB 7094,3613A,SPG240,CULLED,2019-05-10,2020-12-28,31,83.13685326849262,MB 7094 31,MB 7094,31,GENETIC SERVICES
MB 7094,3620A,SPG240,DEAD,2019-05-10,2020-12-16,29,106.72097397918627,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,3652A,SPG240,CULLED,2019-05-31,2020-12-28,41,82.38923862003048,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,3713F,SPG240,CULLED,2020-05-22,2020-12-28,29,76.32601564394038,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,3811A,SPG240,CULLED,2019-05-31,2020-12-28,41,81.68233476017126,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,3812A,SPG240,DEAD,2019-05-31,2021-02-27,28,88.64913831029936,MB 7094 28,MB 7094,28,DIED
MB 7094,3945A,SPG240,DEAD,2019-05-31,2021-01-18,29,103.65141177555448,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,4047H,SPG240,CULLED,2020-08-14,2020-12-28,31,85.43559700568122,MB 7094 31,MB 7094,31,GENETIC SERVICES
MB 7094,4048H,SPG240,CULLED,2020-08-14,2020-12-28,31,79.0949608411719,MB 7094 31,MB 7094,31,GENETIC SERVICES
MB 7094,4089F,SPG240,DEAD,2020-03-23,2021-02-21,29,114.87613002429882,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,4115F,SPG240,CULLED,2020-03-23,2021-02-15,29,91.85747471225828,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,4120F,SPG240,DEAD,2020-03-23,2020-12-30,28,109.45864937071455,MB 7094 28,MB 7094,28,DIED
MB 7094,4179F,SPG240,DEAD,2020-03-23,2020-12-22,29,94.65605341017198,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,4292F,SPG240,CULLED,2020-03-23,2020-12-28,43,101.11914072678556,MB 7094 43,MB 7094,43,ANATOMY
MB 7094,4319F,SPG240,DEAD,2020-03-23,2021-03-02,29,106.42673254974125,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,4451F,SPG240,CULLED,2020-03-23,2020-12-28,29,82.89648642510149,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,4505F,SPG240,CULLED,2020-03-23,2020-12-28,29,86.23189548896433,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,4602F,SPG240,DEAD,2020-03-23,2021-01-22,29,109.58128991899639,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,4863B,SPG240,DEAD,2019-09-25,2020-12-18,29,99.84607597914102,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,5009B,SPG240,CULLED,2019-09-25,2020-12-28,43,98.35377413517318,MB 7094 43,MB 7094,43,ANATOMY
MB 7094,5012H,SPG240,DEAD,2020-10-31,2021-03-10,28,98.35498573141668,MB 7094 28,MB 7094,28,DIED
MB 7094,5056H,SPG240,CULLED,2020-10-31,2020-12-28,43,100.81052370381063,MB 7094 43,MB 7094,43,ANATOMY
MB 7094,5113B,SPG240,DEAD,2019-09-25,2021-01-01,29,91.558027381746,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,5114B,SPG240,CULLED,2019-09-25,2020-12-28,29,98.30012023597656,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,5122H,SPG240,CULLED,2020-10-31,2020-12-28,41,111.06685033453009,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,5134B,SPG240,CULLED,2019-09-25,2020-12-28,41,82.26780767293009,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,5143B,SPG240,CULLED,2019-09-25,2021-02-15,45,94.85654070666466,MB 7094 45,MB 7094,45,BEHAVIOR
MB 7094,517K8,SPG240,CULLED,2020-03-23,2020-12-28,31,84.45426071892643,MB 7094 31,MB 7094,31,GENETIC SERVICES
MB 7094,5395H,SPG240,DEAD,2020-10-31,2021-02-02,29,100.72244694044818,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,5450E,SPG240,CULLED,2020-03-23,2020-12-28,31,84.86228389224567,MB 7094 31,MB 7094,31,GENETIC SERVICES
MB 7094,5451E,SPG240,CULLED,2020-03-23,2021-02-15,29,89.9143123561865,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,5462E,SPG240,CULLED,2020-03-23,2020-12-28,41,107.81828691228536,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,5613F,SPG240,CULLED,2020-05-22,2020-12-28,29,93.91061195412857,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,5686F,SPG240,DEAD,2020-05-22,2021-02-02,29,105.69887256188237,MB 7094 29,MB 7094,29,FEETANDLEGS
MB 7094,5736F,SPG240,CULLED,2020-05-22,2020-12-28,45,95.12231965578903,MB 7094 45,MB 7094,45,BEHAVIOR
MB 7094,5775F,SPG240,CULLED,2020-05-22,2020-12-28,31,78.82841697249654,MB 7094 31,MB 7094,31,GENETIC SERVICES
MB 7094,6490G,SPG240,CULLED,2020-12-06,2020-12-28,43,107.35091799654575,MB 7094 43,MB 7094,43,ANATOMY
MB 7094,6656G,SPG240,CULLED,2020-12-06,2021-02-15,41,98.16752490341545,MB 7094 41,MB 7094,41,SEMEN QUALITY
MB 7094,7761E,SPG240,CULLED,2020-03-23,2020-12-28,31,82.19818242926848,MB 7094 31,MB 7094,31,GENETIC SERVICES
MB 7094,790K3,SPG240,DEAD,2019-04-12,2021-01-07,28,103.7704510036772,MB 7094 28,MB 7094,28,DIED
MB 7094,829J5,SPG240,DEAD,2019-03-14,2021-01-02,28,97.03196775727437,MB 7094 28,MB 7094,28,DIED
MB 7094,8370G,SPG240,CULLED,2020-08-14,2021-02-15,43,95.65635134800901,MB 7094 43,MB 7094,43,ANATOMY
MB 7094,8400G,SPG240,CULLED,2020-08-14,2020-12-28,31,68.06474128389401,MB 7094 31,MB 7094,31,GENETIC SERVICES
