Boar Stud,BoarID,Breed.x,Boar Status,Collnum,Col_Date,Collected,Collection Status,Distributed,Index
MB 7094,2065328,SPG240,WORKING,20001297780,2024-04-25,YES,US,YES,93.4560979884431
MB 7094,2106733,SPG240,WORKING,20001297964,2024-04-28,YES,US,NO,93.41849824807214
MB 7094,2065921,SPG240,WORKING,20001297782,2024-04-25,YES,US,YES,93.34239063170598
MB 7094,2069885,SPG240,WORKING,20001297776,2024-04-25,YES,US,YES,93.27423311337603
MB 7094,2069643,SPG240,WORKING,20001297771,2024-04-25,YES,US,YES,93.25308841941093
MB 7094,2065461,SPG240,WORKING,20001297949,2024-04-28,YES,US,NO,93.18993271164636
MB 7094,2067101,SPG240,WORKING,20001297777,2024-04-25,YES,US,YES,93.09795836477939
MB 7094,2069342,SPG240,WORKING,20001297785,2024-04-25,YES,US,YES,93.07187407336018
MB 7094,2068610,SPG240,WORKING,20001297787,2024-04-25,YES,US,YES,92.94338991899275
MB 7094,2064456,SPG240,WORKING,20001297774,2024-04-25,YES,US,YES,92.8008176721067
MB 7094,2081453,SPG240,WORKING,20001297946,2024-04-28,YES,US,NO,92.70985591779366
MB 7094,2094183,SPG240,WORKING,20001297954,2024-04-28,YES,US,NO,92.49338248169862
MB 7094,2069439,SPG240,WORKING,20001297791,2024-04-25,YES,US,YES,92.48732341833572
MB 7094,2069555,SPG240,WORKING,20001297795,2024-04-25,YES,TR,NO,92.30704447584577
MB 7094,2067478,SPG240,WORKING,20001297788,2024-04-25,YES,US,YES,92.21553679563374
MB 7094,2067236,SPG240,WORKING,20001297801,2024-04-25,YES,US,YES,92.20630801428617
MB 7094,2064070,SPG240,WORKING,20001297833,2024-04-25,YES,US,NO,92.10196130320338
MB 7094,2064070,SPG240,WORKING,20001297897,2024-04-26,YES,US,YES,92.10196130320338
MB 7094,2069746,SPG240,WORKING,20001297786,2024-04-25,YES,US,YES,92.03013086605526
MB 7094,2064005,SPG240,WORKING,20001297796,2024-04-25,YES,US,YES,91.83682360733503
MB 7094,2067212,SPG240,WORKING,20001297886,2024-04-26,YES,US,YES,91.8088834661133
MB 7094,2067212,SPG240,WORKING,20001297814,2024-04-25,YES,US,NO,91.8088834661133
MB 7094,2065477,SPG240,WORKING,20001297823,2024-04-25,YES,US,NO,91.72701568308993
MB 7094,2081373,SPG240,WORKING,20001297800,2024-04-25,YES,US,YES,91.71744096579609
MB 7094,2068636,SPG240,WORKING,20001297789,2024-04-25,YES,US,YES,91.69934358417457
MB 7094,2065915,SPG240,WORKING,20001297885,2024-04-26,YES,US,YES,91.65020354932659
MB 7094,2065915,SPG240,WORKING,20001297815,2024-04-25,YES,TR,NO,91.65020354932659
MB 7094,2065747,SPG240,WORKING,NA,NA,NO,NA,NO,91.52710272605518
MB 7094,2067370,SPG240,WORKING,20001297803,2024-04-25,YES,US,YES,91.43087475874063
MB 7094,2065308,SPG240,WORKING,20001297783,2024-04-25,YES,US,YES,91.42335576053023
MB 7094,2064372,SPG240,WORKING,20001297784,2024-04-25,YES,US,YES,91.39164251981846
MB 7094,2065688,SPG240,WORKING,NA,NA,NO,NA,NO,91.34473615965719
MB 7094,2069558,SPG240,WORKING,20001297804,2024-04-25,YES,US,YES,91.30370928309246
MB 7094,2065654,SPG240,WORKING,20001297793,2024-04-25,YES,TR,NO,91.29546517318924
MB 7094,2065894,SPG240,WORKING,20001297794,2024-04-25,YES,US,YES,91.254160644744
MB 7094,2081436,SPG240,WORKING,20001297779,2024-04-25,YES,US,YES,91.24418590254392
MB 7094,2064647,SPG240,WORKING,20001297797,2024-04-25,YES,US,YES,91.08116073081365
MB 7094,2068611,SPG240,WORKING,20001297798,2024-04-25,YES,US,YES,91.07296663016879
MB 7094,2067326,SPG240,WORKING,20001297809,2024-04-25,YES,US,YES,91.04582638674084
MB 7094,2081038,SPG240,WORKING,20001297807,2024-04-25,YES,US,YES,90.73126193118362
MB 7094,2064381,SPG240,WORKING,NA,NA,NO,NA,NO,90.53234070537539
MB 7094,2069546,SPG240,WORKING,20001297792,2024-04-25,YES,US,YES,90.52500251334823
MB 7094,2065765,SPG240,WORKING,20001297810,2024-04-25,YES,US,YES,90.42660766206416
MB 7094,2081131,SPG240,WORKING,NA,NA,NO,NA,NO,90.41515095443826
MB 7094,2064455,SPG240,WORKING,NA,NA,NO,NA,NO,90.31081583113766
MB 7094,2067671,SPG240,WORKING,20001297817,2024-04-25,YES,US,NO,90.1167193916087
MB 7094,2069288,SPG240,WORKING,20001297802,2024-04-25,YES,US,YES,90.073437609228
MB 7094,2064774,SPG240,WORKING,NA,NA,NO,NA,NO,90.01314626619249
MB 7094,2081285,SPG240,WORKING,20001297830,2024-04-25,YES,US,NO,89.89115542679495
MB 7094,2059469,SPG240,WORKING,NA,NA,NO,NA,NO,89.68648292408359
MB 7094,2065489,SPG240,WORKING,20001297799,2024-04-25,YES,TR,NO,89.67842451467159
MB 7094,2069776,SPG240,WORKING,NA,NA,NO,NA,NO,89.54299427330233
MB 7094,2065678,SPG240,WORKING,NA,NA,NO,NA,NO,89.4111302326355
MB 7094,2064209,SPG240,WORKING,20001297806,2024-04-25,YES,US,YES,89.37291895635536
MB 7094,2069735,SPG240,WORKING,20001297966,2024-04-28,YES,US,NO,89.36083737345814
MB 7094,2064532,SPG240,WORKING,NA,NA,NO,NA,NO,89.33782610299104
MB 7094,2064630,SPG240,WORKING,NA,NA,NO,NA,NO,89.10604743129487
MB 7094,2067524,SPG240,WORKING,NA,NA,NO,NA,NO,88.88794449559059
MB 7094,2069630,SPG240,WORKING,20001297963,2024-04-28,YES,US,NO,88.83613801889064
MB 7094,2064755,SPG240,WORKING,20001297805,2024-04-25,YES,US,YES,88.69243942024076
MB 7094,2065262,SPG240,WORKING,20001297813,2024-04-25,YES,US,NO,88.68094011549904
MB 7094,2065622,SPG240,WORKING,20001297951,2024-04-28,YES,US,NO,88.5971133198603
MB 7094,2080975,SPG240,WORKING,NA,NA,NO,NA,NO,88.46986872975653
MB 7094,2065842,SPG240,WORKING,NA,NA,NO,NA,NO,88.44002029586298
MB 7094,2067238,SPG240,WORKING,20001297968,2024-04-28,YES,US,NO,88.43232183796579
MB 7094,2065162,SPG240,WORKING,20001297808,2024-04-25,YES,TR,NO,88.28082185085316
MB 7094,2064217,SPG240,WORKING,NA,NA,NO,NA,NO,88.25281527817495
MB 7094,2064711,SPG240,WORKING,NA,NA,NO,NA,NO,88.24181999097968
MB 7094,2081336,SPG240,WORKING,NA,NA,NO,NA,NO,88.18104747690438
MB 7094,2065307,SPG240,WORKING,NA,NA,NO,NA,NO,87.98851113249978
MB 7094,2069646,SPG240,WORKING,NA,NA,NO,NA,NO,87.95870108845924
MB 7094,2067069,SPG240,WORKING,20001297811,2024-04-25,YES,US,NO,87.85557639937095
MB 7094,2069333,SPG240,WORKING,NA,NA,NO,NA,NO,87.8461477347576
MB 7094,2067243,SPG240,WORKING,20001297961,2024-04-28,YES,US,NO,87.74171175615025
MB 7094,2065265,SPG240,WORKING,20001297958,2024-04-28,YES,US,NO,87.7139317639865
MB 7094,2069763,SPG240,WORKING,NA,NA,NO,NA,NO,87.61251242441415
MB 7094,2081305,SPG240,WORKING,20001297893,2024-04-26,YES,US,YES,87.46321110557851
MB 7094,2064437,SPG240,WORKING,NA,NA,NO,NA,NO,87.28867868864346
MB 7094,2064834,SPG240,WORKING,NA,NA,NO,NA,NO,87.20891362040776
MB 7094,2067242,SPG240,WORKING,NA,NA,NO,NA,NO,87.08494819013248
MB 7094,2067523,SPG240,WORKING,NA,NA,NO,NA,NO,86.79676591127635
MB 7094,2069282,SPG240,WORKING,NA,NA,NO,NA,NO,86.37661002987647
MB 7094,2064906,SPG240,WORKING,NA,NA,NO,NA,NO,86.31856961685955
MB 7094,2067204,SPG240,WORKING,NA,NA,NO,NA,NO,86.28562955522588
MB 7094,2080801,SPG240,WORKING,NA,NA,NO,NA,NO,86.12105440931288
MB 7094,2065613,SPG240,WORKING,NA,NA,NO,NA,NO,86.08163185038985
MB 7094,2064167,SPG240,WORKING,NA,NA,NO,NA,NO,85.97920746182486
MB 7094,2065288,SPG240,WORKING,20001297821,2024-04-25,YES,US,NO,85.76609831393156
MB 7094,2065468,SPG240,WORKING,NA,NA,NO,NA,NO,85.69715564330413
MB 7094,2064404,SPG240,WORKING,NA,NA,NO,NA,NO,85.55716025560972
MB 7094,2081072,SPG240,WORKING,NA,NA,NO,NA,NO,85.39421234664583
MB 7094,2065130,SPG240,WORKING,NA,NA,NO,NA,NO,85.33851812293487
MB 7094,2065767,SPG240,WORKING,NA,NA,NO,NA,NO,84.97599447597342
MB 7094,2069748,SPG240,WORKING,20001297818,2024-04-25,YES,US,NO,84.15883330797551
MB 7094,2081208,SPG240,WORKING,NA,NA,NO,NA,NO,83.84820093627171
MB 7094,2069601,SPG240,WORKING,20001297829,2024-04-25,YES,US,NO,83.48982139635662
MB 7094,2080694,SPG240,WORKING,20001297822,2024-04-25,YES,US,NO,83.19326309100008
MB 7094,2064414,SPG240,WORKING,20001297826,2024-04-25,YES,US,NO,83.1884894125931
MB 7094,2065868,SPG240,WORKING,20001297816,2024-04-25,YES,US,NO,83.17437061240041
MB 7094,2064170,SPG240,WORKING,20001297834,2024-04-25,YES,US,NO,82.76798702270861
MB 7094,2064436,SPG240,WORKING,20001297824,2024-04-25,YES,US,NO,82.67368163827214
MB 7094,2079526,SPG240,WORKING,20001297820,2024-04-25,YES,US,NO,82.52685773127723
MB 7094,2065838,SPG240,WORKING,NA,NA,NO,NA,NO,82.35176094014432
MB 7094,2069715,SPG240,WORKING,NA,NA,NO,NA,NO,82.22122936283016
MB 7094,2080780,SPG240,WORKING,NA,NA,NO,NA,NO,82.20027562870446
MB 7094,2069654,SPG240,WORKING,20001297819,2024-04-25,YES,US,NO,81.93281371150226
MB 7094,2079500,SPG240,WORKING,NA,NA,NO,NA,NO,81.51760683427307
MB 7094,2064727,SPG240,WORKING,20001297827,2024-04-25,YES,US,NO,81.4876672883549
MB 7094,2069655,SPG240,WORKING,NA,NA,NO,NA,NO,81.46092234129225
MB 7094,2064092,SPG240,WORKING,20001297832,2024-04-25,YES,US,NO,81.45313226165855
MB 7094,2064703,SPG240,WORKING,20001297828,2024-04-25,YES,US,NO,81.42990408266637
MB 7094,2069393,SPG240,WORKING,20001297831,2024-04-25,YES,US,NO,80.88718114730253
MB 7094,2065850,SPG240,WORKING,NA,NA,NO,NA,NO,80.82669942074712
MB 7094,2069436,SPG240,WORKING,NA,NA,NO,NA,NO,80.39471754787533
MB 7094,2067580,SPG240,WORKING,NA,NA,NO,NA,NO,80.3801033605584
MB 7094,2064700,SPG240,WORKING,20001297825,2024-04-25,YES,US,NO,79.8462394092509
MB 7094,2067060,SPG240,WORKING,NA,NA,NO,NA,NO,79.72818395350912
MB 7094,2081029,SPG240,WORKING,NA,NA,NO,NA,NO,79.53409616129811
MB 7094,2067510,SPG240,WORKING,NA,NA,NO,NA,NO,78.79581156131218
MB 7094,2067522,SPG240,WORKING,NA,NA,NO,NA,NO,78.62008204130791
MB 7094,2067521,SPG240,WORKING,NA,NA,NO,NA,NO,77.84925333204036
MB 7094,2069448,SPG240,WORKING,NA,NA,NO,NA,NO,77.56787713545187
MB 7094,2067525,SPG240,WORKING,NA,NA,NO,NA,NO,76.20488431496061
MBW Cimarron,16274,DNA200,WORKING,NA,NA,NO,NA,NO,116
MBW Cimarron,16275,DNA200,WORKING,20000343717,2024-04-25,YES,US,YES,113
MBW Cimarron,16271,DNA200,WORKING,20000343720,2024-04-25,YES,TR,NO,112
MBW Cimarron,16272,DNA200,WORKING,20000343725,2024-04-25,YES,TR,NO,112
MBW Cimarron,16189,DNA200,WORKING,20000343722,2024-04-25,YES,US,YES,105
MBW Cimarron,16213,DNA200,WORKING,20000343718,2024-04-25,YES,US,YES,105
MBW Cimarron,16192,DNA200,NONWORKING,NA,NA,NO,NA,NO,104
MBW Cimarron,16194,DNA200,WORKING,20000343719,2024-04-25,YES,US,YES,102
MBW Cimarron,16215,DNA200,WORKING,20000343716,2024-04-25,YES,US,YES,102
MBW Cimarron,16193,DNA200,WORKING,20000343721,2024-04-25,YES,US,YES,101
MBW Cimarron,16195,DNA200,WORKING,20000343715,2024-04-25,YES,US,YES,98
MBW Cimarron,16190,DNA200,WORKING,20000343852,2024-04-28,YES,US,NO,97
MBW Cimarron,16120,DNA200,WORKING,20000343853,2024-04-28,YES,US,NO,96
MBW Cimarron,16122,DNA200,WORKING,20000343854,2024-04-28,YES,US,NO,94
MBW Cimarron,16200,DNA400,WORKING,20000343553,2024-04-22,YES,US,YES,103
MBW Cimarron,16267,DNA400,WORKING,20000343616,2024-04-22,YES,TR,NO,103
MBW Cimarron,16269,DNA400,WORKING,20000343564,2024-04-22,YES,TR,NO,102
MBW Cimarron,16208,DNA400,WORKING,20000343555,2024-04-22,YES,US,YES,101
MBW Cimarron,16209,DNA400,WORKING,20000343554,2024-04-22,YES,US,YES,101
MBW Cimarron,16204,DNA400,WORKING,20000343558,2024-04-22,YES,US,YES,100
MBW Cimarron,16211,DNA400,WORKING,20000343607,2024-04-22,YES,US,NO,100
MBW Cimarron,16202,DNA400,NONWORKING,20000343701,2024-04-23,YES,TR,NO,98
MBW Cimarron,16268,DNA400,WORKING,20000343612,2024-04-22,YES,TR,NO,98
MBW Cimarron,16270,DNA400,WORKING,20000343613,2024-04-22,YES,TR,NO,98
MBW Cimarron,16266,DNA400,WORKING,20000343620,2024-04-22,YES,TR,NO,97
MBW Cimarron,16206,DNA400,WORKING,20000343606,2024-04-22,YES,US,NO,95
MBW Cimarron,16201,DNA400,WORKING,20000343604,2024-04-22,YES,US,NO,93
MBW Cimarron,16207,DNA400,WORKING,20000343605,2024-04-22,YES,US,NO,93
MBW Cimarron,2105757,SPG240,WORKING,20000343559,2024-04-22,YES,US,YES,116.44502001091224
MBW Cimarron,2109331,SPG240,WORKING,20000343575,2024-04-22,YES,US,YES,115.76640278426687
MBW Cimarron,2105546,SPG240,WORKING,20000343570,2024-04-22,YES,US,YES,115.19363336827143
MBW Cimarron,2109808,SPG240,WORKING,20000343560,2024-04-22,YES,TR,NO,114.95914704763504
MBW Cimarron,2105756,SPG240,WORKING,20000343562,2024-04-22,YES,US,YES,114.94690797198984
MBW Cimarron,2069223,SPG240,WORKING,20000343561,2024-04-22,YES,US,YES,114.54919260150939
MBW Cimarron,2104175,SPG240,WORKING,20000343563,2024-04-22,YES,US,YES,114.2624507223131
MBW Cimarron,2074455,SPG240,WORKING,20000343566,2024-04-22,YES,TR,NO,113.98428420537434
MBW Cimarron,2109752,SPG240,WORKING,20000343568,2024-04-22,YES,US,YES,113.89354272635074
MBW Cimarron,2109305,SPG240,NONWORKING,20000343710,2024-04-23,YES,TR,NO,113.70161287780171
MBW Cimarron,2105792,SPG240,WORKING,20000343574,2024-04-22,YES,US,YES,113.2544325199544
MBW Cimarron,2103863,SPG240,WORKING,20000343567,2024-04-22,YES,US,YES,113.1227990684508
MBW Cimarron,2109335,SPG240,WORKING,20000343569,2024-04-22,YES,US,YES,113.11103165739746
MBW Cimarron,2104280,SPG240,WORKING,20000343571,2024-04-22,YES,US,YES,112.0812445720469
MBW Cimarron,2069203,SPG240,WORKING,20000343576,2024-04-22,YES,US,YES,111.99156730126863
MBW Cimarron,2104026,SPG240,WORKING,20000343572,2024-04-22,YES,US,YES,111.93284895325277
MBW Cimarron,2103745,SPG240,WORKING,20000343573,2024-04-22,YES,US,YES,111.64942838117096
MBW Cimarron,2109642,SPG240,WORKING,20000343580,2024-04-22,YES,US,YES,111.54338294433231
MBW Cimarron,2105910,SPG240,WORKING,20000343577,2024-04-22,YES,US,YES,111.52227335455964
MBW Cimarron,2103862,SPG240,WORKING,20000343578,2024-04-22,YES,US,YES,111.23118812735427
MBW Cimarron,2074490,SPG240,WORKING,20000343579,2024-04-22,YES,US,YES,111.16235343086105
MBW Cimarron,2109656,SPG240,NONWORKING,20000343712,2024-04-23,YES,TR,NO,111.05519896706664
MBW Cimarron,2074003,SPG240,WORKING,20000343584,2024-04-22,YES,TR,NO,111.02801491284228
MBW Cimarron,2104024,SPG240,WORKING,20000343581,2024-04-22,YES,US,YES,110.97972989792544
MBW Cimarron,2109635,SPG240,WORKING,20000343582,2024-04-22,YES,US,YES,110.69192659823302
MBW Cimarron,2109696,SPG240,WORKING,20000343583,2024-04-22,YES,US,YES,110.54331044679716
MBW Cimarron,2104286,SPG240,WORKING,20000343585,2024-04-22,YES,US,YES,110.45436890551704
MBW Cimarron,2073955,SPG240,WORKING,20000343590,2024-04-22,YES,US,YES,110.27873783626131
MBW Cimarron,2104409,SPG240,WORKING,20000343586,2024-04-22,YES,US,YES,110.08391354352462
MBW Cimarron,2105654,SPG240,WORKING,20000343587,2024-04-22,YES,US,YES,109.82977025111929
MBW Cimarron,2104084,SPG240,WORKING,20000343593,2024-04-22,YES,US,YES,109.79183074837508
MBW Cimarron,2104013,SPG240,WORKING,20000343592,2024-04-22,YES,US,YES,109.78286282319083
MBW Cimarron,2109388,SPG240,NONWORKING,20000343703,2024-04-23,YES,TR,NO,109.62065518311144
MBW Cimarron,2103978,SPG240,WORKING,20000343589,2024-04-22,YES,US,YES,109.29766809474302
MBW Cimarron,2105691,SPG240,WORKING,20000343597,2024-04-22,YES,US,YES,109.27978077148536
MBW Cimarron,2109341,SPG240,WORKING,20000343588,2024-04-22,YES,US,YES,109.21647112174365
MBW Cimarron,2109439,SPG240,WORKING,20000343591,2024-04-22,YES,US,YES,109.1279311371158
MBW Cimarron,2105647,SPG240,WORKING,20000343598,2024-04-22,YES,US,YES,108.95447986169167
MBW Cimarron,2104082,SPG240,WORKING,20000343602,2024-04-22,YES,TR,NO,108.85442453575743
MBW Cimarron,2109825,SPG240,WORKING,20000343594,2024-04-22,YES,US,YES,108.662438807078
MBW Cimarron,2109834,SPG240,WORKING,20000343595,2024-04-22,YES,US,YES,108.4986962438515
MBW Cimarron,2109655,SPG240,WORKING,20000343596,2024-04-22,YES,US,YES,108.40791427092327
MBW Cimarron,2109691,SPG240,WORKING,20000343600,2024-04-22,YES,US,YES,108.38554177623745
MBW Cimarron,2109379,SPG240,WORKING,20000343599,2024-04-22,YES,US,YES,108.3796606497679
MBW Cimarron,2109438,SPG240,WORKING,20000343601,2024-04-22,YES,US,YES,108.27482596312224
MBW Cimarron,2103817,SPG240,WORKING,20000343603,2024-04-22,YES,US,YES,108.08883876112816
MBW Cimarron,2109323,SPG240,WORKING,20000343646,2024-04-23,YES,US,YES,107.90903976097941
MBW Cimarron,2104232,SPG240,WORKING,20000343647,2024-04-23,YES,US,YES,107.68924038062092
MBW Cimarron,2104019,SPG240,WORKING,20000343649,2024-04-23,YES,US,YES,107.61403818345639
MBW Cimarron,2109322,SPG240,WORKING,20000343651,2024-04-23,YES,US,YES,107.37252429480878
MBW Cimarron,2104009,SPG240,WORKING,20000343652,2024-04-23,YES,US,YES,107.22256483998204
MBW Cimarron,2074375,SPG240,WORKING,20000343662,2024-04-23,YES,US,YES,107.20807600606409
MBW Cimarron,2103856,SPG240,WORKING,20000343650,2024-04-23,YES,US,YES,107.12269371080944
MBW Cimarron,2074478,SPG240,WORKING,20000343654,2024-04-23,YES,US,YES,107.10057796774801
MBW Cimarron,2109643,SPG240,WORKING,20000343655,2024-04-23,YES,US,YES,107.04515860923149
MBW Cimarron,2109340,SPG240,WORKING,20000343663,2024-04-23,YES,US,YES,106.90837565858342
MBW Cimarron,2105653,SPG240,WORKING,20000343656,2024-04-23,YES,US,YES,106.90732116257487
MBW Cimarron,2069157,SPG240,WORKING,20000343658,2024-04-23,YES,US,YES,106.89153468568877
MBW Cimarron,2109638,SPG240,WORKING,20000343660,2024-04-23,YES,TR,NO,106.87757646445505
MBW Cimarron,2109633,SPG240,WORKING,20000343661,2024-04-23,YES,TR,NO,106.84307847266626
MBW Cimarron,2105696,SPG240,WORKING,20000343668,2024-04-23,YES,US,YES,106.77015523704978
MBW Cimarron,2103815,SPG240,WORKING,20000343659,2024-04-23,YES,US,YES,106.66959722183601
MBW Cimarron,2052525,SPG240,WORKING,20000343657,2024-04-23,YES,TR,NO,106.46327695549631
MBW Cimarron,2105493,SPG240,WORKING,20000343671,2024-04-23,YES,US,YES,106.28243513479848
MBW Cimarron,2059739,SPG240,WORKING,20000343665,2024-04-23,YES,US,YES,106.24391703991127
MBW Cimarron,2109365,SPG240,NONWORKING,20000343711,2024-04-23,YES,TR,NO,106.23172107338934
MBW Cimarron,2074548,SPG240,WORKING,20000343664,2024-04-23,YES,US,YES,106.11068406056857
MBW Cimarron,2104291,SPG240,WORKING,20000343666,2024-04-23,YES,US,YES,106.01623704961366
MBW Cimarron,2074004,SPG240,WORKING,20000343667,2024-04-23,YES,US,YES,105.98331409927019
MBW Cimarron,2069145,SPG240,WORKING,20000343669,2024-04-23,YES,US,YES,105.98292617036519
MBW Cimarron,2059063,SPG240,WORKING,20000343678,2024-04-23,YES,US,YES,105.95089056668648
MBW Cimarron,2069039,SPG240,WORKING,20000343670,2024-04-23,YES,US,YES,105.8861949473433
MBW Cimarron,2103810,SPG240,WORKING,20000343676,2024-04-23,YES,US,YES,105.876084333448
MBW Cimarron,2074456,SPG240,WORKING,20000343672,2024-04-23,YES,US,YES,105.62265234907288
MBW Cimarron,2073820,SPG240,WORKING,20000343673,2024-04-23,YES,US,YES,105.49865754007648
MBW Cimarron,2105644,SPG240,WORKING,20000343674,2024-04-23,YES,US,YES,105.47481033802914
MBW Cimarron,2074160,SPG240,WORKING,20000343679,2024-04-23,YES,US,YES,105.45481475435902
MBW Cimarron,2059868,SPG240,WORKING,NA,NA,NO,NA,NO,105.28737281569254
MBW Cimarron,2109367,SPG240,NONWORKING,20000343704,2024-04-23,YES,TR,NO,105.06431508053399
MBW Cimarron,2105678,SPG240,WORKING,20000343681,2024-04-23,YES,US,YES,104.94258831790644
MBW Cimarron,2109763,SPG240,WORKING,20000343677,2024-04-23,YES,US,YES,104.911633222228
MBW Cimarron,2074360,SPG240,WORKING,20000343682,2024-04-23,YES,US,YES,104.81356406555629
MBW Cimarron,2109695,SPG240,WORKING,20000343680,2024-04-23,YES,US,YES,104.78921896395079
MBW Cimarron,2109566,SPG240,WORKING,20000343685,2024-04-23,YES,US,YES,104.70397992365915
MBW Cimarron,2014902,SPG240,NONWORKING,20000343705,2024-04-23,YES,TR,NO,104.52056373488341
MBW Cimarron,2109594,SPG240,WORKING,20000343683,2024-04-23,YES,US,YES,104.39036847772266
MBW Cimarron,2109846,SPG240,WORKING,20000343686,2024-04-23,YES,US,YES,104.33977348962527
MBW Cimarron,2109573,SPG240,WORKING,20000343684,2024-04-23,YES,US,YES,104.33833573594649
MBW Cimarron,2109804,SPG240,WORKING,20000343687,2024-04-23,YES,US,YES,104.28585650883805
MBW Cimarron,2103956,SPG240,WORKING,20000343693,2024-04-23,YES,US,YES,104.26121359467525
MBW Cimarron,2104288,SPG240,WORKING,20000343732,2024-04-25,YES,US,YES,104.22757915640501
MBW Cimarron,2105778,SPG240,WORKING,20000343734,2024-04-25,YES,US,YES,104.18383587592714
MBW Cimarron,2109791,SPG240,WORKING,20000343738,2024-04-25,YES,US,YES,104.1491331850183
MBW Cimarron,2074193,SPG240,WORKING,20000343736,2024-04-25,YES,US,YES,104.02300192402905
MBW Cimarron,2103982,SPG240,WORKING,20000343737,2024-04-25,YES,US,YES,103.96987998323242
MBW Cimarron,2109310,SPG240,WORKING,20000343739,2024-04-25,YES,US,YES,103.91356378231795
MBW Cimarron,2109512,SPG240,WORKING,20000343744,2024-04-25,YES,TR,NO,103.86640132713984
MBW Cimarron,2052534,SPG240,WORKING,20000343745,2024-04-25,YES,US,YES,103.81618408526288
MBW Cimarron,2015481,SPG240,WORKING,20000343740,2024-04-25,YES,US,YES,103.80924025222838
MBW Cimarron,2109183,SPG240,WORKING,20000343743,2024-04-25,YES,US,YES,103.70115859162551
MBW Cimarron,2109424,SPG240,WORKING,20000343742,2024-04-25,YES,TR,NO,103.6927430646279
MBW Cimarron,2104049,SPG240,WORKING,20000343746,2024-04-25,YES,TR,NO,103.54527151625953
MBW Cimarron,2074274,SPG240,WORKING,20000343741,2024-04-25,YES,TR,NO,103.40918430770216
MBW Cimarron,2105637,SPG240,WORKING,20000343762,2024-04-25,YES,US,YES,103.35953195090897
MBW Cimarron,2052587,SPG240,WORKING,20000343747,2024-04-25,YES,US,YES,103.31792384243408
MBW Cimarron,2105857,SPG240,WORKING,20000343755,2024-04-25,YES,US,YES,103.26152091356118
MBW Cimarron,2073723,SPG240,NONWORKING,NA,NA,NO,NA,NO,103.25600285778233
MBW Cimarron,2109681,SPG240,WORKING,20000343749,2024-04-25,YES,US,YES,103.22225617056154
MBW Cimarron,2050713,SPG240,WORKING,20000343753,2024-04-25,YES,US,YES,103.18391597699147
MBW Cimarron,2105723,SPG240,WORKING,20000343751,2024-04-25,YES,US,YES,103.15630226109595
MBW Cimarron,2104277,SPG240,WORKING,20000343758,2024-04-25,YES,US,YES,103.07110525002487
MBW Cimarron,2109428,SPG240,WORKING,20000343754,2024-04-25,YES,TR,NO,103.05148496396801
MBW Cimarron,2103225,SPG240,WORKING,20000343750,2024-04-25,YES,US,YES,103.05051052572445
MBW Cimarron,2074433,SPG240,WORKING,20000343748,2024-04-25,YES,US,YES,102.87496763495827
MBW Cimarron,2109634,SPG240,WORKING,20000343761,2024-04-25,YES,US,YES,102.86867403140681
MBW Cimarron,2059873,SPG240,WORKING,20000343752,2024-04-25,YES,US,YES,102.73537900925109
MBW Cimarron,2105741,SPG240,WORKING,20000343735,2024-04-25,YES,US,YES,102.70015716651345
MBW Cimarron,2074246,SPG240,WORKING,20000343756,2024-04-25,YES,US,YES,102.70014175957861
MBW Cimarron,2109797,SPG240,WORKING,20000343757,2024-04-25,YES,US,YES,102.55769364016064
MBW Cimarron,2109353,SPG240,WORKING,20000343760,2024-04-25,YES,US,YES,102.29328860164932
MBW Cimarron,2103917,SPG240,WORKING,20000343766,2024-04-25,YES,US,YES,102.14854461128931
MBW Cimarron,2109523,SPG240,WORKING,20000343773,2024-04-25,YES,US,YES,102.14344666251475
MBW Cimarron,2059875,SPG240,WORKING,20000343765,2024-04-25,YES,US,YES,102.1176683503125
MBW Cimarron,2105942,SPG240,WORKING,20000343763,2024-04-25,YES,US,YES,102.08803863808136
MBW Cimarron,2109330,SPG240,WORKING,20000343764,2024-04-25,YES,US,YES,102.08365813695902
MBW Cimarron,2059664,SPG240,WORKING,20000343769,2024-04-25,YES,US,YES,101.79607338966939
MBW Cimarron,2109480,SPG240,WORKING,20000343780,2024-04-25,YES,US,YES,101.5925852210277
MBW Cimarron,2103807,SPG240,WORKING,20000343767,2024-04-25,YES,US,YES,101.41673321945167
MBW Cimarron,2109636,SPG240,WORKING,20000343768,2024-04-25,YES,TR,NO,101.35616758383274
MBW Cimarron,2109272,SPG240,NONWORKING,20000343709,2024-04-23,NO,NC,NO,101.27165857916789
MBW Cimarron,2069126,SPG240,WORKING,20000343776,2024-04-25,YES,US,YES,101.12266288614518
MBW Cimarron,2109320,SPG240,WORKING,20000343781,2024-04-25,YES,TR,NO,101.11327018743496
MBW Cimarron,2074090,SPG240,WORKING,20000343774,2024-04-25,YES,US,YES,101.06085035703282
MBW Cimarron,2074434,SPG240,WORKING,20000343772,2024-04-25,YES,US,YES,101.02975627338337
MBW Cimarron,2109415,SPG240,WORKING,20000343783,2024-04-25,YES,US,YES,100.94588671120803
MBW Cimarron,2109289,SPG240,WORKING,20000343775,2024-04-25,YES,US,YES,100.8040879112313
MBW Cimarron,2109770,SPG240,WORKING,20000343784,2024-04-25,YES,US,YES,100.71728346002013
MBW Cimarron,2109596,SPG240,WORKING,20000343777,2024-04-25,YES,US,YES,100.45655064321276
