Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,Boar Stud.y,Collnum,Col_Date,Tech,Ext_Name,Tot_Ext_Vol,Used_Doses,Dose_Actual,Collection Status,Sperm_Conc,Tot_Sperm,Sem_Vol_Used,TRCODE,Motility,Ext_Batch_Num,EBV,Boar Stud
MB 7092,2116698,SPG240,DEAD,2024-02-26,2024-03-22,2,117.7238440417415,MB 7092,20001406233,2024-03-20,SW,3D 2B PCAI  PX,NA,0,0,TR,0.18,55.8,310,28,80,17.6_207_8.8,118.78,MB 7092
MB 7092,2116698,SPG240,DEAD,2024-02-26,2024-03-22,2,117.7238440417415,MB 7092,20001405113,2024-03-03,YH,NA,NA,0,0,NC,0,0,0,NA,0,17.4_205_8.5,117.459,MB 7092
MB 7092,2116698,SPG240,DEAD,2024-02-26,2024-03-22,2,117.7238440417415,MB 7092,20001405522,2024-03-08,YH,5D 2B PCAI PX,NA,0,0,TR,0,38.13,410,28,80,17.5_207_8.7,118.4,MB 7092
MB 7092,2116705,SPG240,WORKING,2024-02-26,NA,NA,107.25823260468898,MB 7092,20001405406,2024-03-07,YH,5D 2B PCAI PX,948,30,30.01,US,0.168,67.53,402,NA,85,17.3_207_8.4,107.67,MB 7092
MB 7092,2116705,SPG240,WORKING,2024-02-26,NA,NA,107.25823260468898,MB 7092,20001405007,2024-03-01,FM,5D 2B PCAI PX,NA,0,0,TR,0.166,49.3,297,30,80,17.3_207_8.4,107.83,MB 7092
MB 7092,2116705,SPG240,WORKING,2024-02-26,NA,NA,107.25823260468898,MB 7092,20001407543,2024-04-09,RR,3D 2B PCAI  PX,802,29.2,29.24,US,0.128,65.79,514,NA,85,17.5_207_7.0,108.69,MB 7092
MB 7092,2116705,SPG240,WORKING,2024-02-26,NA,NA,107.25823260468898,MB 7092,20001407955,2024-04-16,SW,3D 2B PCAI  PX,806,30.5,30.54,US,0.121,68.72,568,NA,90,17.7_209_8.6,107.75,MB 7092
MB 7092,2116705,SPG240,WORKING,2024-02-26,NA,NA,107.25823260468898,MB 7092,20001407083,2024-04-02,RR,3D 2B PCAI  PX,745,26.8,26.92,US,0.13,60.58,466,NA,85,17.4_205_9.0,108.11,MB 7092
MB 7092,2116705,SPG240,WORKING,2024-02-26,NA,NA,107.25823260468898,MB 7092,20001408373,2024-04-23,MS,3D 2B PCAI  PX,NA,0,0,TR,0.199,82.38,414,30,80,17.6_209_9.1,107.26,MB 7092
MB 7092,2116705,SPG240,WORKING,2024-02-26,NA,NA,107.25823260468898,MB 7092,20001406226,2024-03-20,SW,3D 2B PCAI  PX,NA,0,0,TR,0.16,53.76,336,28,80,17.6_207_8.8,109.08,MB 7092
MB 7092,2116705,SPG240,WORKING,2024-02-26,NA,NA,107.25823260468898,MB 7092,20001406606,2024-03-26,SW,3D 2B PCAI  PX,937,28.1,28.16,US,0.192,63.36,330,NA,90,17.7_205_8.0,108.54,MB 7092
MB 7092,2116705,SPG240,WORKING,2024-02-26,NA,NA,107.25823260468898,MB 7092,20001405861,2024-03-14,MS,5D 2B PCAI PX,1050,30,30,US,0.225,67.5,300,NA,85,16.1_205_9.1,107.59,MB 7092
MB 7092,2116709,SPG240,WORKING,2024-02-26,NA,NA,118.21420828700512,MB 7092,20001405728,2024-03-12,EJ,3D 2B PCAI  PX,690,25.2,25.28,US,0.127,56.89,448,NA,85,16.0_205_7.7,114.2,MB 7092
MB 7092,2116709,SPG240,WORKING,2024-02-26,NA,NA,118.21420828700512,MB 7092,20001406114,2024-03-18,FM,3D 2B PCAI  PX,578,18.8,18.92,US,0.156,42.58,273,NA,85,17.5_207_8.0,120.72,MB 7092
MB 7092,2116709,SPG240,WORKING,2024-02-26,NA,NA,118.21420828700512,MB 7092,20001406540,2024-03-25,FM,3D 2B PCAI  PX,NA,0,0,TR,0.171,43.09,252,28,80,17.7_207_8.2,119.94,MB 7092
MB 7092,2116709,SPG240,WORKING,2024-02-26,NA,NA,118.21420828700512,MB 7092,20001407007,2024-04-01,SW,3D 2B PCAI  PX,654,22.1,22.17,US,0.145,49.88,344,NA,85,17.7_205_8.3,119.68,MB 7092
MB 7092,2116709,SPG240,WORKING,2024-02-26,NA,NA,118.21420828700512,MB 7092,20001407872,2024-04-15,SW,3D 2B PCAI  PX,928,30.3,30.45,US,0.155,68.51,442,NA,85,17.6_203_8.9,118.25,MB 7092
MB 7092,2116709,SPG240,WORKING,2024-02-26,NA,NA,118.21420828700512,MB 7092,20001408304,2024-04-22,MS,3D 2B PCAI  PX,945,32.2,32.28,US,0.143,72.64,508,NA,90,17.6_209_8.7,118.209,MB 7092
MB 7092,2116709,SPG240,WORKING,2024-02-26,NA,NA,118.21420828700512,MB 7092,20001407453,2024-04-08,RR,3D 2B PCAI  PX,778,27.8,27.95,US,0.131,62.88,480,NA,85,17.6_209_8.6,119.54,MB 7092
MB 7092,2116709,SPG240,WORKING,2024-02-26,NA,NA,118.21420828700512,MB 7092,20001404974,2024-03-01,FM,5D 2B PCAI PX,398,17.6,17.69,US,0.1,39.8,398,NA,85,17.3_207_8.4,114.8,MB 7092
MB 7092,2116709,SPG240,WORKING,2024-02-26,NA,NA,118.21420828700512,MB 7092,20001405361,2024-03-07,FM,5D 2B PCAI PX,437,16.1,16.12,US,0.126,36.28,288,NA,90,17.3_207_8.4,114.9,MB 7092
MB 7092,2116710,SPG240,WORKING,2024-02-26,NA,NA,116.14787035632361,MB 7092,20001405377,2024-03-07,YH,5D 2B PCAI PX,498,15.6,15.65,US,0.171,35.22,206,NA,85,17.3_207_8.4,111.09,MB 7092
MB 7092,2116710,SPG240,WORKING,2024-02-26,NA,NA,116.14787035632361,MB 7092,20001404987,2024-03-01,YH,5D 2B PCAI PX,845,27.2,27.31,US,0.16,61.44,384,NA,85,17.3_207_8.4,111.04,MB 7092
MB 7092,2116710,SPG240,WORKING,2024-02-26,NA,NA,116.14787035632361,MB 7092,20001407450,2024-04-08,RR,3D 2B PCAI  PX,674,24.2,24.22,US,0.131,54.49,416,NA,90,17.6_209_8.6,118.05,MB 7092
MB 7092,2116710,SPG240,WORKING,2024-02-26,NA,NA,116.14787035632361,MB 7092,20001408310,2024-04-22,FM,3D 2B PCAI  PX,NA,0,0,TR,0.168,41.66,248,28,85,17.6_209_8.7,116.15,MB 7092
MB 7092,2116710,SPG240,WORKING,2024-02-26,NA,NA,116.14787035632361,MB 7092,20001407876,2024-04-15,SW,3D 2B PCAI  PX,857,25.2,25.26,US,0.203,56.84,280,NA,85,17.6_203_8.9,116.2,MB 7092
MB 7092,2116710,SPG240,WORKING,2024-02-26,NA,NA,116.14787035632361,MB 7092,20001407058,2024-04-02,RR,3D 2B PCAI  PX,731,28.5,28.56,US,0.116,64.26,554,NA,85,17.4_205_9.0,115.69,MB 7092
MB 7092,2116710,SPG240,WORKING,2024-02-26,NA,NA,116.14787035632361,MB 7092,20001406642,2024-03-27,FM,3D 2B PCAI  PX,530,22.3,22.49,US,0.105,50.61,482,NA,85,17.7_205_8.0,116.14,MB 7092
MB 7092,2116710,SPG240,WORKING,2024-02-26,NA,NA,116.14787035632361,MB 7092,20001406280,2024-03-21,FM,5D 2B PCAI PX,NA,0,0,TR,0.1,12,120,29,85,17.8_209_8.8,119.599,MB 7092
MB 7092,2116710,SPG240,WORKING,2024-02-26,NA,NA,116.14787035632361,MB 7092,20001405737,2024-03-12,EJ,3D 2B PCAI  PX,NA,0,0,TR,0,0,20,29,0,16.0_205_7.7,110.349,MB 7092
MB 7092,2116715,SPG240,WORKING,2024-02-26,NA,NA,105.2826864576794,MB 7092,20001405790,2024-03-13,RR,3D 2B PCAI  PX,643,20.8,20.92,US,0.158,47.08,298,NA,85,16.5_207_8.1,108.069,MB 7092
MB 7092,2116715,SPG240,WORKING,2024-02-26,NA,NA,105.2826864576794,MB 7092,20001406304,2024-03-21,RR,5D 2B PCAI PX,777,30.1,30.16,US,0.117,67.86,580,NA,85,17.8_209_8.8,107.17,MB 7092
MB 7092,2116715,SPG240,WORKING,2024-02-26,NA,NA,105.2826864576794,MB 7092,20001406834,2024-03-29,IT,5D 2B PCAI PX,1505,43.2,43.22,US,0.221,97.24,440,NA,85,17.5_205_7.9,106.959,MB 7092
MB 7092,2116715,SPG240,WORKING,2024-02-26,NA,NA,105.2826864576794,MB 7092,20001407713,2024-04-12,ZM,5D 2B PCAI PX,961,30.6,30.65,US,0.165,68.97,418,NA,85,17.5_209_8.2,105.239,MB 7092
MB 7092,2116715,SPG240,WORKING,2024-02-26,NA,NA,105.2826864576794,MB 7092,20001408054,2024-04-18,YC,5D 2B PCAI PX,1183,38.5,38.68,US,0.156,87.04,558,NA,85,17.5_209_8.4,105.44,MB 7092
MB 7092,2116715,SPG240,WORKING,2024-02-26,NA,NA,105.2826864576794,MB 7092,20001407187,2024-04-04,ZM,5D 2B PCAI PX,421,15,15.01,US,0.133,33.78,254,NA,85,17.4_207_8.4,106.56,MB 7092
MB 7092,2116715,SPG240,WORKING,2024-02-26,NA,NA,105.2826864576794,MB 7092,20001408470,2024-04-25,ZM,5D 2B PCAI PX,1108,31.8,31.92,US,0.219,71.83,328,NA,85,17.6_203_8.7,105.28,MB 7092
MB 7092,2116715,SPG240,WORKING,2024-02-26,NA,NA,105.2826864576794,MB 7092,20001404761,2024-02-27,EJ,3D 2B PCAI  PX,NA,0,0,TR,0.201,16.08,80,29,90,17.3_104_8.7,108.87,MB 7092
MB 7092,2116715,SPG240,WORKING,2024-02-26,NA,NA,105.2826864576794,MB 7092,20001405245,2024-03-05,EJ,3D 2B PCAI  PX,NA,0,0,TR,0.126,47.88,380,28,85,17.4_207_8.5,108.47,MB 7092
MB 7092,2116727,SPG240,WORKING,2024-02-26,NA,NA,108.30951675412905,MB 7092,20001405234,2024-03-05,EJ,3D 2B PCAI  PX,1001,30.2,30.24,US,0.189,68.04,360,NA,90,17.4_207_8.5,109.61,MB 7092
MB 7092,2116727,SPG240,WORKING,2024-02-26,NA,NA,108.30951675412905,MB 7092,20001404812,2024-02-28,EJ,3D 2B PCAI  PX,1092,32.7,32.76,US,0.193,73.72,382,NA,90,17.3_104_7.1,109.37,MB 7092
MB 7092,2116727,SPG240,WORKING,2024-02-26,NA,NA,108.30951675412905,MB 7092,20001408364,2024-04-23,IT,3D 2B PCAI  PX,538,19.2,19.24,US,0.132,43.29,328,NA,85,17.6_209_9.1,108.31,MB 7092
MB 7092,2116727,SPG240,WORKING,2024-02-26,NA,NA,108.30951675412905,MB 7092,20001407502,2024-04-08,RR,3D 2B PCAI  PX,1109,36.2,36.37,US,0.155,81.84,528,NA,85,NA,109.069,MB 7092
MB 7092,2116727,SPG240,WORKING,2024-02-26,NA,NA,108.30951675412905,MB 7092,20001407945,2024-04-16,RR,3D 2B PCAI  PX,475,15.8,15.89,US,0.149,35.76,240,NA,85,17.7_209_8.6,108.36,MB 7092
MB 7092,2116727,SPG240,WORKING,2024-02-26,NA,NA,108.30951675412905,MB 7092,20001407076,2024-04-02,YC,3D 2B PCAI  PX,1137,36.5,36.64,US,0.161,82.43,512,NA,85,17.4_205_9.0,110.56,MB 7092
MB 7092,2116727,SPG240,WORKING,2024-02-26,NA,NA,108.30951675412905,MB 7092,20001406668,2024-03-27,YC,3D 2B PCAI  PX,1116,34.2,34.27,US,0.181,77.1,426,NA,85,17.7_205_8.0,110.58,MB 7092
MB 7092,2116727,SPG240,WORKING,2024-02-26,NA,NA,108.30951675412905,MB 7092,20001405766,2024-03-13,RR,3D 2B PCAI  PX,NA,0,0,TR,0.141,13.25,94,29,85,16.5_207_8.1,109.25,MB 7092
MB 7092,2116727,SPG240,WORKING,2024-02-26,NA,NA,108.30951675412905,MB 7092,20001406142,2024-03-19,RR,3D 2B PCAI  PX,1484,46.4,46.48,US,0.172,104.569,608,NA,90,17.1_207_8.7,110.86,MB 7092
MB 7092,2116753,SPG240,WORKING,2024-02-26,NA,NA,108.12086849907445,MB 7092,20001405697,2024-03-12,IT,3D 2B PCAI  PX,509,16,16.02,US,0.17,36.04,212,NA,85,16.0_205_7.7,108.14,MB 7092
MB 7092,2116753,SPG240,WORKING,2024-02-26,NA,NA,108.12086849907445,MB 7092,20001406694,2024-03-27,FM,3D 2B PCAI  PX,1399,45.7,45.88,US,0.155,103.23,666,NA,85,17.7_205_8.0,108.15,MB 7092
MB 7092,2116753,SPG240,WORKING,2024-02-26,NA,NA,108.12086849907445,MB 7092,20001406290,2024-03-21,RR,5D 2B PCAI PX,1732,53,53.06,US,0.182,119.39,656,NA,90,17.8_209_8.8,108.28,MB 7092
MB 7092,2116753,SPG240,WORKING,2024-02-26,NA,NA,108.12086849907445,MB 7092,20001407109,2024-04-02,ZM,3D 2B PCAI  PX,619,17.5,17.53,US,0.232,39.44,170,NA,85,17.4_205_9.0,108,MB 7092
MB 7092,2116753,SPG240,WORKING,2024-02-26,NA,NA,108.12086849907445,MB 7092,20001408050,2024-04-18,YC,5D 2B PCAI PX,1104,38.7,38.8,US,0.136,87.31,642,NA,80,17.5_209_8.4,107.989,MB 7092
MB 7092,2116753,SPG240,WORKING,2024-02-26,NA,NA,108.12086849907445,MB 7092,20001407539,2024-04-09,YC,3D 2B PCAI  PX,1001,32.5,32.65,US,0.157,73.47,468,NA,85,17.5_207_7.0,106.36,MB 7092
MB 7092,2116753,SPG240,WORKING,2024-02-26,NA,NA,108.12086849907445,MB 7092,20001408437,2024-04-24,YC,3D 2B PCAI  PX,1374,44.7,44.8,US,0.157,100.79,642,NA,85,17.6_209_9.1,108.12,MB 7092
MB 7092,2116753,SPG240,WORKING,2024-02-26,NA,NA,108.12086849907445,MB 7092,20001404850,2024-02-28,YC,5D 2B PCAI PX,NA,0,0,TR,0.201,60.7,302,30,80,17.0_901_8.4,108.239,MB 7092
MB 7092,2116753,SPG240,WORKING,2024-02-26,NA,NA,108.12086849907445,MB 7092,20001405247,2024-03-05,YC,3D 2B PCAI  PX,816,27.7,27.77,US,0.144,62.49,434,NA,85,17.4_207_8.5,108.04,MB 7092
MB 7092,2116758,SPG240,WORKING,2024-02-26,NA,NA,107.45390212431344,MB 7092,20001404904,2024-02-29,FM,5D 2B PCAI PX,NA,0,0,TR,0,30.09,396,30,80,17.5_107_8.4,108.26,MB 7092
MB 7092,2116758,SPG240,WORKING,2024-02-26,NA,NA,107.45390212431344,MB 7092,20001405433,2024-03-08,FM,5D 2B PCAI PX,551,17.2,17.22,US,0.173,38.75,224,NA,90,17.5_207_8.7,108.44,MB 7092
MB 7092,2116758,SPG240,WORKING,2024-02-26,NA,NA,107.45390212431344,MB 7092,20001408456,2024-04-24,SW,3D 2B PCAI  PX,491,19.3,19.45,US,0.114,43.77,384,NA,85,17.6_209_9.1,107.45,MB 7092
MB 7092,2116758,SPG240,WORKING,2024-02-26,NA,NA,107.45390212431344,MB 7092,20001407648,2024-04-11,FM,5D 2B PCAI PX,866,27.3,27.46,US,0.167,61.79,370,NA,90,17.7_209_7.9,107.5,MB 7092
MB 7092,2116758,SPG240,WORKING,2024-02-26,NA,NA,107.45390212431344,MB 7092,20001408017,2024-04-17,MS,3D 2B PCAI  PX,912,29.7,29.9,US,0.155,67.27,434,NA,85,17.7_209_8.5,107.73,MB 7092
MB 7092,2116758,SPG240,WORKING,2024-02-26,NA,NA,107.45390212431344,MB 7092,20001407104,2024-04-02,RR,3D 2B PCAI  PX,752,25.6,25.68,US,0.143,57.77,404,NA,85,17.4_205_9.0,107.16,MB 7092
MB 7092,2116758,SPG240,WORKING,2024-02-26,NA,NA,107.45390212431344,MB 7092,20001406243,2024-03-20,FM,3D 2B PCAI  PX,585,18.2,18.34,US,0.172,41.27,240,NA,85,17.6_207_8.8,107.53,MB 7092
MB 7092,2116758,SPG240,WORKING,2024-02-26,NA,NA,107.45390212431344,MB 7092,20001406617,2024-03-26,SW,3D 2B PCAI  PX,597,22.1,22.11,US,0.125,49.75,398,NA,85,17.7_205_8.0,107.43,MB 7092
MB 7092,2116758,SPG240,WORKING,2024-02-26,NA,NA,107.45390212431344,MB 7092,20001405856,2024-03-14,FM,5D 2B PCAI PX,563,18,18,US,0.164,40.5,247,NA,85,16.1_205_9.1,108.25,MB 7092
MB 7092,2116763,SPG240,WORKING,2024-02-26,NA,NA,104.72311095719692,MB 7092,20001405987,2024-03-17,FM,NA,NA,0,0,TR,0.23,90.62,394,30,85,NA,104.849,MB 7092
MB 7092,2116763,SPG240,WORKING,2024-02-26,NA,NA,104.72311095719692,MB 7092,20001406747,2024-03-28,FM,5D 2B PCAI PX,1376,39.7,39.73,US,0.217,89.4,412,NA,85,17.5_207_8.3,105.48,MB 7092
MB 7092,2116763,SPG240,WORKING,2024-02-26,NA,NA,104.72311095719692,MB 7092,20001406403,2024-03-22,FM,5D 2B PCAI PX,1258,38.2,38.32,US,0.185,86.21,466,NA,85,17.6_207_9.0,105.569,MB 7092
MB 7092,2116763,SPG240,WORKING,2024-02-26,NA,NA,104.72311095719692,MB 7092,20001408064,2024-04-18,MS,5D 2B PCAI PX,1114,38.9,38.97,US,0.137,87.68,640,NA,85,17.5_209_8.4,104.65,MB 7092
MB 7092,2116763,SPG240,WORKING,2024-02-26,NA,NA,104.72311095719692,MB 7092,20001407609,2024-04-10,FM,3D 2B PCAI  PX,1215,35.4,35.48,US,0.209,79.83,382,NA,90,17.6_209_8.0,105.58,MB 7092
MB 7092,2116763,SPG240,WORKING,2024-02-26,NA,NA,104.72311095719692,MB 7092,20001407180,2024-04-04,SW,5D 2B PCAI PX,986,34.7,34.8,US,0.135,78.3,580,NA,90,17.4_207_8.4,105.44,MB 7092
MB 7092,2116763,SPG240,WORKING,2024-02-26,NA,NA,104.72311095719692,MB 7092,20001408483,2024-04-25,EJ,5D 2B PCAI PX,960,28,28,US,0.21,63,300,NA,90,17.6_203_8.7,104.72,MB 7092
MB 7092,2116763,SPG240,WORKING,2024-02-26,NA,NA,104.72311095719692,MB 7092,20001405480,2024-03-08,MS,5D 2B PCAI PX,863,25.8,25.94,US,0.192,58.36,304,NA,90,17.5_207_8.7,105.099,MB 7092
MB 7092,2116763,SPG240,WORKING,2024-02-26,NA,NA,104.72311095719692,MB 7092,20001405078,2024-03-03,YH,3D 2B PCAI  PX,1200,33.9,33.96,US,0.233,76.42,328,NA,90,17.4_205_8.5,105.33,MB 7092
MB 7092,2116794,SPG240,WORKING,2024-02-26,NA,NA,116.3656675518263,MB 7092,20001405246,2024-03-05,YC,3D 2B PCAI  PX,728,23.3,23.47,US,0.161,52.8,328,NA,85,17.4_207_8.5,108.39,MB 7092
MB 7092,2116794,SPG240,WORKING,2024-02-26,NA,NA,116.3656675518263,MB 7092,20001404832,2024-02-28,EJ,5D 2B PCAI PX,NA,0,0,TR,0.118,23.36,198,28,80,17.0_901_8.4,108.7,MB 7092
MB 7092,2116794,SPG240,WORKING,2024-02-26,NA,NA,116.3656675518263,MB 7092,20001407451,2024-04-08,ZM,3D 2B PCAI  PX,394,13.3,13.47,US,0.143,30.31,212,NA,85,17.6_209_8.6,116.93,MB 7092
MB 7092,2116794,SPG240,WORKING,2024-02-26,NA,NA,116.3656675518263,MB 7092,20001408297,2024-04-22,ZM,3D 2B PCAI  PX,698,25.2,25.34,US,0.129,57.01,442,NA,85,17.6_209_8.7,116.37,MB 7092
MB 7092,2116794,SPG240,WORKING,2024-02-26,NA,NA,116.3656675518263,MB 7092,20001407883,2024-04-15,ZM,3D 2B PCAI  PX,NA,0,0,TR,0.162,35.64,220,30,80,17.6_203_8.9,116.319,MB 7092
MB 7092,2116794,SPG240,WORKING,2024-02-26,NA,NA,116.3656675518263,MB 7092,20001406544,2024-03-25,IT,3D 2B PCAI  PX,828,25.6,25.64,US,0.177,57.7,326,NA,90,17.7_207_8.2,117.76,MB 7092
MB 7092,2116794,SPG240,WORKING,2024-02-26,NA,NA,116.3656675518263,MB 7092,20001406137,2024-03-19,RR,3D 2B PCAI  PX,532,23.6,23.64,US,0.1,53.2,532,NA,85,17.1_207_8.7,116,MB 7092
MB 7092,2116794,SPG240,WORKING,2024-02-26,NA,NA,116.3656675518263,MB 7092,20001405695,2024-03-12,IT,3D 2B PCAI  PX,729,24.8,24.99,US,0.142,56.23,396,NA,85,16.0_205_7.7,108.41,MB 7092
MB 7092,2116794,SPG240,WORKING,2024-02-26,NA,NA,116.3656675518263,MB 7092,20001407001,2024-04-01,IT,3D 2B PCAI  PX,1010,30.2,30.39,US,0.191,68.37,358,NA,90,17.7_205_8.3,117.84,MB 7092
MB 7092,2116795,SPG240,WORKING,2024-02-26,NA,NA,109.00152976775243,MB 7092,20001405605,2024-03-10,YC,3D 2B PCAI  PX,1152,32,32,US,0.25,72,288,NA,90,17.5_207_8.7,106.31,MB 7092
MB 7092,2116795,SPG240,WORKING,2024-02-26,NA,NA,109.00152976775243,MB 7092,20001405936,2024-03-15,FM,5D 2B PCAI PX,445,18.3,18.43,US,0.108,41.47,384,NA,85,16.4_205_8.9,106.319,MB 7092
MB 7092,2116795,SPG240,WORKING,2024-02-26,NA,NA,109.00152976775243,MB 7092,20001406646,2024-03-27,FM,3D 2B PCAI  PX,878,24.7,24.75,US,0.236,55.69,236,NA,80,17.7_205_8.0,110.4,MB 7092
MB 7092,2116795,SPG240,WORKING,2024-02-26,NA,NA,109.00152976775243,MB 7092,20001406275,2024-03-21,FM,5D 2B PCAI PX,547,18.5,18.56,US,0.145,41.76,288,NA,90,17.8_209_8.8,110.5,MB 7092
MB 7092,2116795,SPG240,WORKING,2024-02-26,NA,NA,109.00152976775243,MB 7092,20001407996,2024-04-17,MS,3D 2B PCAI  PX,662,19.8,19.99,US,0.189,44.98,238,NA,85,17.7_209_8.5,109.45,MB 7092
MB 7092,2116795,SPG240,WORKING,2024-02-26,NA,NA,109.00152976775243,MB 7092,20001407496,2024-04-08,EJ,3D 2B PCAI  PX,605,22.7,22.77,US,0.122,51.24,420,NA,85,17.6_209_8.6,110.08,MB 7092
MB 7092,2116795,SPG240,WORKING,2024-02-26,NA,NA,109.00152976775243,MB 7092,20001407064,2024-04-02,SW,3D 2B PCAI  PX,774,20.7,20.8,US,0.289,46.81,162,NA,85,17.4_205_9.0,110.15,MB 7092
MB 7092,2116795,SPG240,WORKING,2024-02-26,NA,NA,109.00152976775243,MB 7092,20001408357,2024-04-23,MS,3D 2B PCAI  PX,1260,36,36.04,US,0.224,81.08,362,NA,85,17.6_209_9.1,109,MB 7092
MB 7092,2116795,SPG240,WORKING,2024-02-26,NA,NA,109.00152976775243,MB 7092,20001405017,2024-03-01,FM,5D 2B PCAI PX,694,21.6,21.68,US,0.173,48.78,282,NA,85,17.3_207_8.4,106.63,MB 7092
MB 7092,2116796,SPG240,WORKING,2024-02-26,NA,NA,112.58766754779923,MB 7092,20001404906,2024-02-29,FM,5D 2B PCAI PX,NA,0,0,TR,0,34.4,370,30,80,17.5_107_8.4,108.78,MB 7092
MB 7092,2116796,SPG240,WORKING,2024-02-26,NA,NA,112.58766754779923,MB 7092,20001405454,2024-03-08,MS,5D 2B PCAI PX,NA,0,0,TR,0.177,15.93,90,29,80,17.5_207_8.7,108.47,MB 7092
MB 7092,2116796,SPG240,WORKING,2024-02-26,NA,NA,112.58766754779923,MB 7092,20001408326,2024-04-22,MS,3D 2B PCAI  PX,917,24.5,24.56,US,0.294,55.27,188,NA,85,17.6_209_8.7,112.59,MB 7092
MB 7092,2116796,SPG240,WORKING,2024-02-26,NA,NA,112.58766754779923,MB 7092,20001407470,2024-04-08,EJ,3D 2B PCAI  PX,453,17.2,17.35,US,0.119,39.03,328,NA,85,17.6_209_8.6,113.239,MB 7092
MB 7092,2116796,SPG240,WORKING,2024-02-26,NA,NA,112.58766754779923,MB 7092,20001407886,2024-04-15,RR,3D 2B PCAI  PX,NA,0,0,TR,0.155,18.6,120,29,80,17.6_203_8.9,112.93,MB 7092
MB 7092,2116796,SPG240,WORKING,2024-02-26,NA,NA,112.58766754779923,MB 7092,20001406214,2024-03-20,FM,3D 2B PCAI  PX,649,21.7,21.72,US,0.149,48.87,328,NA,85,17.6_207_8.8,113.599,MB 7092
MB 7092,2116796,SPG240,WORKING,2024-02-26,NA,NA,112.58766754779923,MB 7092,20001406591,2024-03-26,FM,3D 2B PCAI  PX,634,22,22.08,US,0.138,49.68,360,NA,85,17.7_205_8.0,113.37,MB 7092
MB 7092,2116796,SPG240,WORKING,2024-02-26,NA,NA,112.58766754779923,MB 7092,20001405864,2024-03-14,MS,5D 2B PCAI PX,NA,0,0,TR,0.2,31.2,156,28,80,16.1_205_9.1,108.48,MB 7092
MB 7092,2116796,SPG240,WORKING,2024-02-26,NA,NA,112.58766754779923,MB 7092,20001407026,2024-04-01,MS,3D 2B PCAI  PX,NA,0,0,TR,0.159,12.72,80,28,85,17.7_205_8.3,113.45,MB 7092
MB 7092,2116797,SPG240,WORKING,2024-02-26,NA,NA,107.53179003926516,MB 7092,20001405667,2024-03-11,EJ,3D 2B PCAI  PX,NA,0,0,TR,0.2,31.2,156,30,80,17.5_207_8.7,108.819,MB 7092
MB 7092,2116797,SPG240,WORKING,2024-02-26,NA,NA,107.53179003926516,MB 7092,20001406656,2024-03-27,FM,3D 2B PCAI  PX,586,19.8,19.96,US,0.144,44.92,312,NA,90,17.7_205_8.0,108.8,MB 7092
MB 7092,2116797,SPG240,WORKING,2024-02-26,NA,NA,107.53179003926516,MB 7092,20001406291,2024-03-21,FM,5D 2B PCAI PX,748,21.2,21.28,US,0.228,47.88,210,NA,85,17.8_209_8.8,108.62,MB 7092
MB 7092,2116797,SPG240,WORKING,2024-02-26,NA,NA,107.53179003926516,MB 7092,20001408023,2024-04-17,RR,3D 2B PCAI  PX,458,19.1,19.12,US,0.107,43.01,402,NA,85,17.7_209_8.5,107.51,MB 7092
MB 7092,2116797,SPG240,WORKING,2024-02-26,NA,NA,107.53179003926516,MB 7092,20001407653,2024-04-11,FM,5D 2B PCAI PX,600,18.7,18.89,US,0.17,42.5,250,NA,85,17.7_209_7.9,108.69,MB 7092
MB 7092,2116797,SPG240,WORKING,2024-02-26,NA,NA,107.53179003926516,MB 7092,20001407067,2024-04-02,RR,3D 2B PCAI  PX,800,25.5,25.52,US,0.165,57.42,348,NA,85,17.4_205_9.0,108.43,MB 7092
MB 7092,2116797,SPG240,WORKING,2024-02-26,NA,NA,107.53179003926516,MB 7092,20001408439,2024-04-24,SW,3D 2B PCAI  PX,714,24,24.04,US,0.147,54.09,368,NA,85,17.6_209_9.1,107.53,MB 7092
MB 7092,2116797,SPG240,WORKING,2024-02-26,NA,NA,107.53179003926516,MB 7092,20001404896,2024-02-29,EJ,5D 2B PCAI PX,361,15.1,15.17,US,0.106,34.13,322,NA,85,17.5_107_8.4,109.569,MB 7092
MB 7092,2116797,SPG240,WORKING,2024-02-26,NA,NA,107.53179003926516,MB 7092,20001405299,2024-03-06,EJ,3D 2B PCAI  PX,NA,0,0,TR,0.226,17.17,76,29,85,17.4_207_8.8,108.95,MB 7092
MB 7092,2116798,SPG240,WORKING,2024-02-26,NA,NA,113.40060081288085,MB 7092,20001405213,2024-03-05,YC,3D 2B PCAI  PX,972,27.2,27.21,US,0.243,61.23,252,NA,90,17.4_207_8.5,114.09,MB 7092
MB 7092,2116798,SPG240,WORKING,2024-02-26,NA,NA,113.40060081288085,MB 7092,20001404796,2024-02-28,YC,3D 2B PCAI  PX,650,20.2,20.22,US,0.175,45.5,260,NA,90,17.3_104_7.1,114.349,MB 7092
MB 7092,2116798,SPG240,WORKING,2024-02-26,NA,NA,113.40060081288085,MB 7092,20001408319,2024-04-22,ZM,3D 2B PCAI  PX,556,23.2,23.2,US,0.107,52.21,488,NA,85,17.6_209_8.7,113.4,MB 7092
