Boar Stud,BoarID.x,Breed.x.x,Boar Status.x,Col_Date.x,Collected.x,Collection Status.x,Distributed.x,Index.x,Included.x,Needed,Actual
MB 7082,70470,PICL03,WORKING,2024-04-25,YES,US,NO,127,YES,17,NA
MB 7081,64067,PICL03,WORKING,2024-04-24,YES,US,YES,125,YES,17,1
MB 7081,64319,PICL03,WORKING,2024-04-24,YES,US,YES,123,YES,17,1
MB 7081,64326,PICL03,WORKING,2024-04-22,YES,US,YES,123,YES,17,1
MB 7082,70308,PICL03,WORKING,2024-04-25,YES,US,NO,123,YES,17,NA
MB 7081,64410,PICL03,WORKING,2024-04-24,YES,US,YES,120,YES,17,1
MB 7081,64292,PICL03,WORKING,2024-04-22,YES,US,YES,119,YES,17,1
SPGVA,58279,PICL92,WORKING,2024-04-23,YES,US,NO,NA,YES,NA,NA
SPGVA,58327,PICL92,WORKING,2024-04-23,YES,TR,NO,NA,YES,NA,NA
SPGVA,58330,PICL92,WORKING,2024-04-23,YES,TR,NO,NA,YES,NA,NA
SPGVA,58502,PICL92,WORKING,2024-04-23,YES,TR,NO,NA,YES,NA,NA
SPGVA,58503,PICL92,WORKING,2024-04-23,YES,TR,NO,NA,YES,NA,NA
SPGVA,58505,PICL92,WORKING,2024-04-23,YES,US,NO,NA,YES,NA,NA
SPGNC,2115475,SPG110,WORKING,2024-04-26,YES,US,YES,134.21850483334646,YES,9,1
SPGNC,2111812,SPG110,WORKING,2024-04-26,YES,US,YES,130.8444027331366,YES,9,1
SPGNC,2115473,SPG110,WORKING,NA,NO,NA,NO,125.28192683000229,YES,9,NA
SPGNC,2115034,SPG110,WORKING,2024-04-23,YES,US,NO,125.11694143041349,YES,9,NA
SPGNC,2115993,SPG110,WORKING,2024-04-26,YES,US,YES,124.16869430274741,YES,9,1
SPGNC,2115498,SPG110,WORKING,2024-04-23,YES,US,NO,122.45633930746534,YES,9,NA
SPGNC,2115527,SPG110,WORKING,2024-04-26,YES,US,YES,121.16553783274513,YES,9,1
SPGNC,2115280,SPG110,WORKING,2024-04-24,YES,US,YES,120.35960768356547,YES,9,1
SPGNC,2115353,SPG110,WORKING,2024-04-26,YES,US,YES,120.02681857312795,YES,9,1
SPGNC,2102749,SPG110,WORKING,NA,NO,NA,NO,119.1595251716702,YES,9,NA
SPGNC,2101738,SPG110,WORKING,2024-04-22,YES,US,YES,117.95442641198571,YES,9,1
SPGNC,2102947,SPG110,WORKING,NA,NO,NA,NO,117.93944911382731,YES,9,NA
SPGNC,2094719,SPG110,WORKING,2024-04-22,YES,TR,NO,116.38744170590611,YES,9,1
SPGNC,2108550,SPG110,WORKING,2024-04-22,YES,US,YES,116.34234249874983,YES,9,1
SPGNC,2101886,SPG110,WORKING,NA,NO,NA,NO,115.01647135533057,YES,9,NA
SPGNC,2115788,SPG110,WORKING,NA,NO,NA,NO,113.23963919784998,YES,9,NA
SPGNC,2111272,SPG110,WORKING,NA,NO,NA,NO,111.08220421381468,YES,9,NA
SPGNC,2111867,SPG110,WORKING,NA,NO,NA,NO,102.47265919334184,YES,9,NA
SPGNC,2115515,SPG120,WORKING,NA,NO,NA,NO,118.5772405526414,YES,5,NA
SPGNC,2095805,SPG120,WORKING,2024-04-26,YES,US,YES,118.21335806432253,YES,5,1
SPGNC,2115820,SPG120,WORKING,2024-04-23,YES,TR,NO,117.61295694619379,YES,5,1
SPGNC,2102224,SPG120,WORKING,2024-04-26,YES,US,NO,116.61232297281643,YES,5,NA
SPGNC,2116276,SPG120,WORKING,NA,NO,NA,NO,116.38438006577947,YES,5,NA
SPGNC,2101679,SPG120,WORKING,2024-04-22,YES,US,YES,116.1486954825094,YES,5,1
SPGNC,2110672,SPG120,WORKING,2024-04-26,YES,US,NO,114.24677462694852,YES,5,NA
SPGNC,2110681,SPG120,WORKING,NA,NO,NA,NO,114.14460875406509,YES,5,NA
SPGVA,2107559,SPG120,WORKING,2024-04-26,YES,US,YES,114.10419577086485,YES,12,1
SPGNC,2107623,SPG120,WORKING,NA,NO,NA,NO,113.93769163344929,YES,5,NA
SPGNC,2111226,SPG120,WORKING,NA,NO,NA,NO,113.72904443039512,YES,5,NA
SPGNC,2101246,SPG120,WORKING,NA,NO,NA,NO,113.45052104612039,YES,5,NA
SPGNC,2115545,SPG120,WORKING,NA,NO,NA,NO,113.27486316002117,YES,5,NA
SPGNC,2115202,SPG120,WORKING,NA,NO,NA,NO,113.13210299859279,YES,5,NA
SPGNC,2100564,SPG120,WORKING,NA,NO,NA,NO,113.01275488701567,YES,5,NA
SPGNC,2101853,SPG120,WORKING,NA,NO,NA,NO,112.81429097005379,YES,5,NA
SPGVA,2100958,SPG120,WORKING,2024-04-26,YES,US,YES,112.53348424915299,YES,12,1
SPGNC,2115829,SPG120,WORKING,NA,NO,NA,NO,112.42572233227183,YES,5,NA
SPGVA,2100108,SPG120,WORKING,2024-04-26,YES,US,YES,111.92013575476233,YES,12,1
SPGNC,2102422,SPG120,WORKING,NA,NO,NA,NO,111.70788958504106,YES,5,NA
SPGVA,2095809,SPG120,WORKING,2024-04-26,YES,US,YES,111.7034064221549,YES,12,1
SPGVA,2090550,SPG120,WORKING,2024-04-22,YES,US,YES,111.66420909021448,YES,12,1
SPGVA,2102280,SPG120,WORKING,2024-04-26,YES,US,YES,110.5653945530911,YES,12,1
SPGNC,2083483,SPG120,WORKING,NA,NO,NA,NO,110.41450329910842,YES,5,NA
SPGVA,2090042,SPG120,WORKING,2024-04-26,YES,US,YES,110.39596804811549,YES,12,1
SPGVA,2075060,SPG120,WORKING,2024-04-26,YES,US,YES,110.18034506876599,YES,12,1
SPGVA,2102277,SPG120,WORKING,2024-04-26,YES,US,YES,110.1431428086929,YES,12,1
SPGVA,2102183,SPG120,WORKING,2024-04-26,YES,US,YES,110.06790948795265,YES,12,1
SPGVA,2100107,SPG120,WORKING,2024-04-26,YES,US,YES,109.97988422527484,YES,12,1
SPGVA,2101017,SPG120,WORKING,2024-04-24,YES,US,YES,109.89621660686089,YES,12,1
SPGNC,2095757,SPG120,WORKING,NA,NO,NA,NO,109.14484268721267,YES,5,NA
SPGNC,2083197,SPG120,WORKING,NA,NO,NA,NO,109.13554573065684,YES,5,NA
SPGNC,2090616,SPG120,WORKING,NA,NO,NA,NO,109.13110581598045,YES,5,NA
SPGVA,2076560,SPG120,WORKING,2024-04-27,YES,US,NO,109.12194546093069,YES,12,NA
SPGNC,2091944,SPG120,WORKING,NA,NO,NA,NO,109.07469567068298,YES,5,NA
SPGVA,2092870,SPG120,WORKING,2024-04-27,YES,US,NO,108.88598120901497,YES,12,NA
SPGNC,2079149,SPG120,WORKING,NA,NO,NA,NO,108.81409906283447,YES,5,NA
SPGVA,2083649,SPG120,WORKING,2024-04-27,YES,US,NO,108.76818938238445,YES,12,NA
SPGNC,2101779,SPG120,WORKING,NA,NO,NA,NO,108.39503482789327,YES,5,NA
SPGVA,2101932,SPG120,WORKING,2024-04-27,YES,US,NO,107.67282566134682,YES,12,NA
SPGVA,2092366,SPG120,WORKING,2024-04-27,YES,US,NO,107.6490001299421,YES,12,NA
SPGVA,2081576,SPG120,WORKING,2024-04-27,YES,US,NO,107.39456796335996,YES,12,NA
SPGVA,2062377,SPG120,WORKING,2024-04-27,YES,US,NO,106.94433480664789,YES,12,NA
SPGVA,2090525,SPG120,WORKING,2024-04-23,YES,US,NO,106.70089242813539,YES,12,NA
SPGNC,2100041,SPG120,WORKING,2024-04-23,YES,US,NO,106.6044090026761,YES,5,NA
SPGVA,2079286,SPG120,WORKING,2024-04-23,YES,US,NO,106.44435544102343,YES,12,NA
SPGVA,2090526,SPG120,WORKING,2024-04-23,YES,US,NO,105.95406021934087,YES,12,NA
SPGNC,2115667,SPG120,WORKING,NA,NO,NA,NO,96.28296010068176,YES,5,NA
SPGNC,2111118,SPG120,WORKING,2024-04-26,YES,US,YES,94.14049030082946,YES,5,1
SPGNC,2115451,SPG120,WORKING,NA,NO,NA,NO,94.10994949873104,YES,5,NA
SPGNC,2115338,SPG120,WORKING,NA,NO,NA,NO,91.05089613849533,YES,5,NA
SPGNC,2111205,SPG120,WORKING,2024-04-26,YES,US,YES,90.63145178154447,YES,5,1
SPGNC,2111998,SPG120,WORKING,NA,NO,NA,NO,87.74119043887491,YES,5,NA
SPGNC,2115882,SPG120,WORKING,2024-04-23,YES,US,NO,86.36513451261214,YES,5,NA
SPGNC,2115642,SPG120,WORKING,NA,NO,NA,NO,84.05108015383388,YES,5,NA
SPGNC,2115022,SPG120,WORKING,NA,NO,NA,NO,78.26828776287618,YES,5,NA
SPGVA,2087962,SPG240,WORKING,2024-04-26,YES,US,YES,137.42772765023,YES,135,1
SPGNC,2117084,SPG240,WORKING,2024-04-23,YES,US,YES,133.00178257836578,YES,122,1
SPGNC,2110123,SPG240,WORKING,2024-04-23,YES,US,YES,132.92682840329184,YES,122,1
SPGNC,2116521,SPG240,WORKING,2024-04-24,YES,US,YES,131.24008818804816,YES,122,1
SPGVA,2116664,SPG240,WORKING,2024-04-23,YES,TR,NO,131.02612012472758,YES,135,1
MB 7092,2080266,SPG240,WORKING,2024-04-22,YES,US,YES,129.57391400428153,YES,366,1
SPGVA,2116888,SPG240,WORKING,2024-04-23,YES,TR,NO,129.07528672854025,YES,135,1
SPGNC,2099443,SPG240,WORKING,2024-04-26,YES,US,YES,128.76711653066766,YES,122,1
SPGVA,2056779,SPG240,WORKING,2024-04-26,YES,US,YES,128.3937177552644,YES,135,1
SPGVA,2117094,SPG240,WORKING,2024-04-26,YES,US,YES,128.29292029703288,YES,135,1
SPGVA,2107341,SPG240,WORKING,2024-04-26,YES,US,YES,128.09268922490236,YES,135,1
SPGVA,2117440,SPG240,WORKING,2024-04-23,YES,TR,NO,127.97259642256412,YES,135,1
SPGNC,2117547,SPG240,WORKING,2024-04-23,YES,US,YES,127.40444567885321,YES,122,1
SPGNC,2116808,SPG240,WORKING,2024-04-23,YES,TR,NO,126.411860186315,YES,122,1
MB 7092,2080244,SPG240,WORKING,2024-04-22,YES,US,YES,125.97045487925104,YES,366,1
SPGVA,2116884,SPG240,WORKING,2024-04-23,YES,TR,NO,125.65309998466644,YES,135,1
SPGNC,2084875,SPG240,WORKING,2024-04-26,YES,US,YES,125.22376401240255,YES,122,1
SPGNC,2099818,SPG240,WORKING,2024-04-26,YES,US,YES,124.75559860760598,YES,122,1
SPGVA,2097238,SPG240,WORKING,2024-04-26,YES,US,YES,124.3161834397764,YES,135,1
SPGNC,2097835,SPG240,WORKING,2024-04-26,YES,US,YES,124.27590935581915,YES,122,1
SPGVA,2106804,SPG240,WORKING,2024-04-26,YES,TR,NO,124.01311094842747,YES,135,1
SPGVA,2099501,SPG240,WORKING,2024-04-26,YES,US,YES,123.71992883482845,YES,135,1
SPGNC,2112020,SPG240,WORKING,2024-04-24,YES,US,YES,123.66005685710742,YES,122,1
SPGVA,2116523,SPG240,WORKING,2024-04-24,YES,TR,NO,123.63165418933878,YES,135,1
SPGNC,2117278,SPG240,WORKING,NA,NO,NA,NO,123.49192687572163,YES,122,NA
SPGVA,2112745,SPG240,WORKING,2024-04-23,YES,TR,NO,123.39168113436283,YES,135,1
MB 7092,2080491,SPG240,WORKING,2024-04-22,YES,US,YES,123.29765610906362,YES,366,1
SPGNC,2113918,SPG240,WORKING,2024-04-23,YES,TR,NO,123.13648148270515,YES,122,1
MB 7092,2116697,SPG240,WORKING,2024-04-22,YES,US,YES,123.07472121343237,YES,366,1
MB 7093,2117185,SPG240,WORKING,2024-04-23,YES,US,YES,123.05783282971828,YES,377,1
SPGVA,2099819,SPG240,WORKING,2024-04-26,YES,US,YES,122.7638175705817,YES,135,1
SPGNC,2074885,SPG240,WORKING,2024-04-22,YES,US,YES,122.59574298088916,YES,122,1
SPGNC,2106229,SPG240,WORKING,2024-04-26,YES,US,YES,122.57429046738828,YES,122,1
MB 7092,2116807,SPG240,WORKING,2024-04-22,YES,TR,NO,122.45869281063369,YES,366,1
SPGNC,2065511,SPG240,WORKING,2024-04-22,YES,US,YES,122.41817634017491,YES,122,1
SPGNC,2116990,SPG240,WORKING,2024-04-23,YES,US,YES,122.34672198732262,YES,122,1
SPGVA,2110352,SPG240,WORKING,2024-04-23,YES,TR,NO,122.34526778841453,YES,135,1
SPGVA,2109531,SPG240,WORKING,2024-04-26,YES,US,YES,122.33784987650893,YES,135,1
SPGNC,2109368,SPG240,WORKING,2024-04-26,YES,TR,NO,122.18456194157146,YES,122,1
SPGVA,2107167,SPG240,WORKING,2024-04-26,YES,US,YES,122.16293247903515,YES,135,1
SPGNC,2109896,SPG240,WORKING,2024-04-26,YES,US,YES,122.09351638038179,YES,122,1
SPGVA,2109338,SPG240,WORKING,2024-04-26,YES,US,YES,122.06206696871588,YES,135,1
SPGNC,2096383,SPG240,WORKING,2024-04-22,YES,US,YES,122.0341983084021,YES,122,1
SPGNC,2116799,SPG240,WORKING,2024-04-26,YES,US,YES,122.00513477073315,YES,122,1
SPGNC,2105817,SPG240,WORKING,2024-04-26,YES,US,YES,121.96079128198822,YES,122,1
SPGVA,2104545,SPG240,WORKING,2024-04-26,YES,US,YES,121.86440468576768,YES,135,1
SPGVA,2105719,SPG240,WORKING,2024-04-26,YES,TR,NO,121.74458869045766,YES,135,1
SPGVA,2109366,SPG240,WORKING,2024-04-22,YES,US,YES,121.56105911949021,YES,135,1
SPGNC,2096644,SPG240,WORKING,2024-04-26,YES,US,YES,121.55719024106733,YES,122,1
SPGVA,2109699,SPG240,WORKING,2024-04-22,YES,US,YES,121.33763708274927,NO,135,NA
SPGVA,2109699,SPG240,WORKING,2024-04-26,YES,US,YES,121.33763708274927,YES,135,1
SPGVA,2117571,SPG240,WORKING,2024-04-23,YES,TR,NO,121.22015796670013,YES,135,1
SPGNC,2109848,SPG240,WORKING,2024-04-26,YES,US,YES,121.21135689437651,YES,122,1
MB 7093,2117476,SPG240,WORKING,2024-04-22,YES,US,YES,121.12600146982925,YES,377,1
SPGVA,2065690,SPG240,WORKING,2024-04-26,YES,US,YES,120.88651514875615,NO,135,NA
SPGVA,2065690,SPG240,WORKING,2024-04-26,YES,US,YES,120.88651514875615,YES,135,1
MB 7092,2116805,SPG240,WORKING,2024-04-22,YES,TR,NO,120.7801756549179,YES,366,1
SPGNC,2105975,SPG240,WORKING,2024-04-22,YES,US,YES,120.75319007261425,YES,122,1
SPGVA,2109513,SPG240,WORKING,2024-04-22,YES,US,YES,120.73489072888098,NO,135,NA
SPGVA,2109513,SPG240,WORKING,2024-04-24,YES,US,YES,120.73489072888098,YES,135,1
SPGVA,2116866,SPG240,WORKING,2024-04-23,YES,TR,NO,120.71636113388898,YES,135,1
SPGNC,2106235,SPG240,WORKING,2024-04-26,YES,US,YES,120.61988221305835,YES,122,1
SPGVA,2113916,SPG240,WORKING,2024-04-24,YES,US,YES,120.54287612224256,YES,135,1
SPGVA,2107388,SPG240,WORKING,2024-04-22,YES,US,YES,120.52306740968591,YES,135,1
SPGNC,2110354,SPG240,WORKING,2024-04-23,YES,US,YES,120.51187510811907,YES,122,1
MB 7094,2107168,SPG240,WORKING,2024-04-22,YES,US,YES,120.43258953313514,YES,298,1
SPGNC,2096649,SPG240,WORKING,2024-04-22,YES,US,YES,120.398811754876,YES,122,1
SPGVA,2113858,SPG240,WORKING,2024-04-23,YES,TR,NO,120.3777329260087,YES,135,1
SPGNC,2112089,SPG240,WORKING,2024-04-23,YES,TR,NO,120.27634885980693,YES,122,1
SPGNC,2117209,SPG240,WORKING,2024-04-23,YES,US,YES,120.18178135686638,YES,122,1
MB 7093,2116873,SPG240,WORKING,2024-04-22,YES,US,YES,120.12436466833877,YES,377,1
MBW Cyclone,2110138,SPG240,WORKING,2024-04-22,YES,US,YES,120.10374526236619,YES,172,1
SPGVA,2114051,SPG240,WORKING,2024-04-23,YES,TR,NO,120.06210716433702,YES,135,1
SPGVA,2103723,SPG240,WORKING,2024-04-26,YES,US,YES,120.00408538023164,YES,135,1
SPGNC,2110217,SPG240,WORKING,2024-04-26,YES,US,YES,119.9772333575157,YES,122,1
SPGNC,2097817,SPG240,WORKING,2024-04-26,YES,US,YES,119.93496095623942,YES,122,1
SPGVA,2096318,SPG240,WORKING,2024-04-22,YES,US,YES,119.84680832245382,YES,135,1
SPGVA,2112861,SPG240,WORKING,2024-04-23,YES,TR,NO,119.826259440171,YES,135,1
MB 7092,2084632,SPG240,WORKING,2024-04-22,YES,US,YES,119.74482507050362,YES,366,1
SPGNC,2116725,SPG240,WORKING,2024-04-23,YES,US,YES,119.69055521042917,YES,122,1
SPGVA,2107227,SPG240,WORKING,2024-04-24,YES,US,YES,119.68795212152715,YES,135,1
MB 7092,2116829,SPG240,WORKING,2024-04-22,YES,TR,NO,119.59907218860617,YES,366,1
SPGVA,2113592,SPG240,WORKING,2024-04-24,YES,US,YES,119.54261879776945,YES,135,1
SPGNC,2117641,SPG240,WORKING,2024-04-23,YES,TR,NO,119.5339952383002,YES,122,1
MB 7081,2088781,SPG240,WORKING,2024-04-22,YES,US,YES,119.5151372380961,YES,94,1
SPGNC,2099337,SPG240,WORKING,2024-04-22,YES,US,YES,119.40449401767903,YES,122,1
MB 7094,2107169,SPG240,NONWORKING,NA,NO,NA,NO,119.36137799692243,NO,298,NA
MBW Cyclone,2103623,SPG240,WORKING,2024-04-26,YES,US,YES,119.23269587546834,YES,172,1
MB 7093,2117083,SPG240,NONWORKING,NA,NO,NA,NO,119.16832957592945,NO,377,NA
SPGVA,2099179,SPG240,WORKING,2024-04-22,YES,US,YES,119.0082500784149,YES,135,1
SPGVA,2116634,SPG240,WORKING,2024-04-24,YES,US,YES,118.92716736546816,YES,135,1
MB 7093,2117553,SPG240,WORKING,2024-04-22,YES,US,YES,118.86093061187566,YES,377,1
SPGVA,2064561,SPG240,WORKING,2024-04-26,YES,TR,NO,118.82407363929049,YES,135,1
MBW Cyclone,2103034,SPG240,WORKING,2024-04-22,YES,US,YES,118.73817168617586,YES,172,1
MBW Cyclone,2110288,SPG240,WORKING,2024-04-24,YES,US,YES,118.57537879412835,YES,172,1
SPGNC,2105961,SPG240,WORKING,2024-04-22,YES,US,YES,118.53095275100065,YES,122,1
MB 7094,2107078,SPG240,WORKING,2024-04-22,YES,US,YES,118.48901240858666,YES,298,1
MB 7092,2112715,SPG240,WORKING,2024-04-22,YES,US,YES,118.42274319411915,YES,366,1
MB 7093,2117062,SPG240,WORKING,2024-04-22,YES,US,YES,118.38788337786521,YES,377,1
SPGVA,2106163,SPG240,WORKING,2024-04-22,YES,US,YES,118.35592974845048,YES,135,1
SPGVA,2109544,SPG240,WORKING,2024-04-26,YES,TR,NO,118.29774249420909,YES,135,1
MB 7092,2116709,SPG240,WORKING,2024-04-22,YES,US,YES,118.21420828700514,YES,366,1
MB 7094,2107374,SPG240,WORKING,2024-04-22,YES,US,YES,118.19792546370802,YES,298,1
SPGVA,2103036,SPG240,WORKING,2024-04-26,YES,US,YES,118.10548891705135,YES,135,1
MB 7094,2068756,SPG240,WORKING,2024-04-22,YES,US,YES,118.07749503944406,YES,298,1
MB 7094,2099444,SPG240,WORKING,2024-04-22,YES,US,YES,118.07286728942785,YES,298,1
SPGVA,2093983,SPG240,WORKING,2024-04-26,YES,US,YES,118.05333168639118,YES,135,1
SPGVA,2116820,SPG240,WORKING,2024-04-23,YES,TR,NO,118.02776668126452,YES,135,1
MB 7093,2117382,SPG240,WORKING,2024-04-22,YES,US,YES,117.92553670436534,YES,377,1
SPGNC,2107228,SPG240,WORKING,2024-04-22,YES,TR,NO,117.92071849363931,YES,122,1
MB 7081,2080267,SPG240,WORKING,2024-04-22,YES,US,YES,117.91206417050516,YES,94,1
MB 7094,2107262,SPG240,WORKING,2024-04-22,YES,US,YES,117.85899709659398,YES,298,1
MBW Cyclone,2070203,SPG240,WORKING,2024-04-22,YES,US,YES,117.85773255071796,YES,172,1
MB 7093,2117429,SPG240,WORKING,2024-04-22,YES,US,YES,117.84847495783487,YES,377,1
SPGNC,2099646,SPG240,WORKING,2024-04-23,YES,US,YES,117.81379502060969,YES,122,1
SPGVA,2103475,SPG240,WORKING,2024-04-26,YES,US,YES,117.78504520010893,YES,135,1
MB 7094,2081199,SPG240,WORKING,2024-04-22,YES,US,YES,117.70753383770503,YES,298,1
SPGNC,2094176,SPG240,WORKING,2024-04-22,YES,US,YES,117.67922328796122,YES,122,1
SPGVA,2097466,SPG240,WORKING,2024-04-26,YES,US,YES,117.64921005826699,YES,135,1
SPGVA,2113841,SPG240,WORKING,2024-04-23,YES,TR,NO,117.64026342947264,YES,135,1
MB 7094,2099269,SPG240,WORKING,2024-04-22,YES,US,YES,117.43138120635385,YES,298,1
MB 7093,2113804,SPG240,WORKING,2024-04-22,YES,US,YES,117.42476295072655,YES,377,1
MBW Cyclone,2103751,SPG240,WORKING,2024-04-22,YES,US,YES,117.36757411079836,YES,172,1
MB 7093,2105417,SPG240,WORKING,2024-04-22,YES,US,YES,117.23591970691456,YES,377,1
SPGNC,2109883,SPG240,WORKING,2024-04-22,YES,US,YES,117.23102161462307,YES,122,1
SPGVA,2106965,SPG240,WORKING,2024-04-22,YES,US,YES,117.16888813612947,YES,135,1
MB 7094,2107170,SPG240,NONWORKING,NA,NO,NA,NO,117.13237585887533,NO,298,NA
SPGVA,2098536,SPG240,WORKING,2024-04-22,YES,TR,NO,117.11840044707301,YES,135,1
SPGNC,2098800,SPG240,WORKING,2024-04-22,YES,US,YES,117.09752378152139,YES,122,1
SPGNC,2103857,SPG240,WORKING,2024-04-22,YES,US,YES,117.09320850488128,YES,122,1
MB 7092,2112623,SPG240,WORKING,2024-04-22,YES,TR,NO,117.06638673039717,YES,366,1
MB 7092,2116663,SPG240,WORKING,2024-04-22,YES,TR,NO,117.03199395832392,YES,366,1
MB 7093,2058614,SPG240,WORKING,2024-04-22,YES,US,YES,117.02775811755431,YES,377,1
SPGVA,2113053,SPG240,WORKING,2024-04-23,YES,TR,NO,116.99261530831288,YES,135,1
MB 7093,2117351,SPG240,WORKING,2024-04-22,YES,US,YES,116.96184273929282,YES,377,1
MB 7094,2068705,SPG240,WORKING,2024-04-22,YES,US,YES,116.91347058477257,YES,298,1
SPGNC,2096319,SPG240,WORKING,2024-04-22,YES,US,YES,116.82968650247541,NO,122,NA
SPGNC,2096319,SPG240,WORKING,2024-04-22,YES,US,YES,116.82968650247541,YES,122,1
SPGVA,2105759,SPG240,WORKING,2024-04-24,YES,US,YES,116.82274214396217,YES,135,1
MB 7094,2065782,SPG240,WORKING,2024-04-22,YES,US,YES,116.82069235568598,YES,298,1
SPGVA,2086928,SPG240,WORKING,2024-04-22,YES,US,YES,116.81475350561222,YES,135,1
SPGVA,2117523,SPG240,WORKING,2024-04-23,YES,TR,NO,116.76603313369915,YES,135,1
SPGNC,2053915,SPG240,WORKING,2024-04-22,YES,US,YES,116.7462705407633,YES,122,1
SPGNC,2116766,SPG240,WORKING,2024-04-22,YES,US,YES,116.71425826628929,YES,122,1
SPGVA,2106866,SPG240,WORKING,2024-04-24,YES,US,YES,116.70632880112015,YES,135,1
SPGNC,2110304,SPG240,WORKING,2024-04-23,YES,US,YES,116.67303046971462,YES,122,1
SPGVA,2113011,SPG240,WORKING,2024-04-23,YES,TR,NO,116.6287749299265,YES,135,1
MB 7093,2117150,SPG240,WORKING,2024-04-22,YES,US,YES,116.61409829334559,YES,377,1
SPGVA,2099683,SPG240,WORKING,2024-04-26,YES,US,YES,116.60035704753595,YES,135,1
MB 7082,2112837,SPG240,WORKING,2024-04-22,YES,US,YES,116.58107397984246,YES,77,1
MBW Cyclone,2103768,SPG240,WORKING,2024-04-22,YES,TR,NO,116.540148376958,YES,172,1
MB 7093,2117063,SPG240,WORKING,2024-04-22,YES,US,YES,116.51955218699311,YES,377,1
MB 7093,2070751,SPG240,WORKING,2024-04-22,YES,US,YES,116.49820594649421,YES,377,1
MBW Cimarron,2105757,SPG240,WORKING,2024-04-22,YES,US,YES,116.44502001091224,YES,158,1
MBW Yuma,2112232,SPG240,WORKING,2024-04-22,YES,US,YES,116.43259420159723,YES,79,1
MB 7092,2116794,SPG240,WORKING,2024-04-22,YES,US,YES,116.36566755182629,YES,366,1
SPGVA,2099668,SPG240,WORKING,2024-04-22,YES,US,YES,116.36487427611418,YES,135,1
MB 7094,2064904,SPG240,WORKING,2024-04-22,YES,US,YES,116.36378708903783,YES,298,1
MB 7092,2107342,SPG240,WORKING,2024-04-22,YES,US,YES,116.33216963785542,YES,366,1
SPGNC,2086163,SPG240,WORKING,2024-04-22,YES,US,YES,116.23890557170017,YES,122,1
MB 7092,2084570,SPG240,WORKING,2024-04-22,YES,US,YES,116.173402385682,YES,366,1
SPGVA,2110487,SPG240,WORKING,2024-04-23,YES,TR,NO,116.15816542656837,YES,135,1
MB 7092,2116710,SPG240,WORKING,2024-04-22,YES,TR,NO,116.1478703563236,YES,366,1
MB 7081,2099834,SPG240,WORKING,2024-04-22,YES,US,YES,116.13671494609207,YES,94,1
MB 7093,2117463,SPG240,WORKING,2024-04-22,YES,TR,NO,116.12703575211474,YES,377,1
SPGVA,2097887,SPG240,WORKING,2024-04-22,YES,US,YES,116.12385917332426,YES,135,1
SPGNC,2103278,SPG240,WORKING,2024-04-22,YES,US,YES,116.11774973644754,YES,122,1
MB 7094,2107085,SPG240,NONWORKING,NA,NO,NA,NO,116.0760975701115,NO,298,NA
MB 7081,2047994,SPG240,WORKING,2024-04-22,YES,US,YES,116.02349081687926,YES,94,1
SPGVA,2093882,SPG240,WORKING,2024-04-22,YES,US,YES,116.02201267739945,YES,135,1
MBW Cyclone,2086078,SPG240,WORKING,2024-04-24,YES,US,YES,115.93969127750151,YES,172,1
SPGVA,2105444,SPG240,WORKING,2024-04-26,YES,TR,NO,115.89009672315058,YES,135,1
MBW Yuma,2112023,SPG240,WORKING,2024-04-22,YES,TR,NO,115.88079402065944,YES,79,1
MB 7082,2113190,SPG240,WORKING,2024-04-22,YES,US,YES,115.86836555423315,YES,77,1
MB 7093,2116854,SPG240,WORKING,2024-04-22,YES,US,YES,115.80319206794066,YES,377,1
MB 7082,2113202,SPG240,WORKING,2024-04-22,YES,US,YES,115.77887371580636,YES,77,1
MBW Cimarron,2109331,SPG240,WORKING,2024-04-22,YES,US,YES,115.76640278426687,YES,158,1
SPGVA,2106336,SPG240,NONWORKING,NA,NO,NA,NO,115.73995640634222,NO,135,NA
MBW Cyclone,2110127,SPG240,WORKING,2024-04-22,YES,TR,NO,115.71349508369103,YES,172,1
SPGVA,2104561,SPG240,WORKING,2024-04-22,YES,US,YES,115.6837856682983,YES,135,1
SPGNC,2096316,SPG240,WORKING,2024-04-23,YES,US,YES,115.67637392666518,YES,122,1
MB 7093,2113762,SPG240,WORKING,2024-04-22,YES,US,YES,115.67388487688952,YES,377,1
MB 7092,2116615,SPG240,WORKING,2024-04-22,YES,US,YES,115.62044028852536,YES,366,1
SPGVA,2098652,SPG240,WORKING,2024-04-22,YES,US,YES,115.60912582671375,YES,135,1
MB 7081,2117725,SPG240,WORKING,2024-04-22,YES,US,YES,115.5864297682924,YES,94,1
SPGVA,2104047,SPG240,WORKING,2024-04-22,YES,US,YES,115.58170933019514,YES,135,1
MB 7093,2094158,SPG240,WORKING,2024-04-22,YES,US,YES,115.56823224718188,YES,377,1
SPGVA,2099268,SPG240,WORKING,2024-04-22,YES,US,YES,115.55166468503488,YES,135,1
MB 7092,2080254,SPG240,WORKING,2024-04-22,YES,US,YES,115.53132689922846,YES,366,1
SPGNC,2097796,SPG240,WORKING,2024-04-22,YES,US,YES,115.52817817907444,YES,122,1
MB 7092,2087934,SPG240,WORKING,2024-04-22,YES,US,YES,115.51801647299935,YES,366,1
MBW Yuma,2112021,SPG240,WORKING,2024-04-22,YES,US,YES,115.49807161402423,YES,79,1
