Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,Boar Stud.y,Collnum,Col_Date,Tech,Ext_Name,Tot_Ext_Vol,Used_Doses,Dose_Actual,Collection Status,Sperm_Conc,Tot_Sperm,Sem_Vol_Used,TRCODE,Motility,Ext_Batch_Num,EBV,Boar Stud,cutoff,train
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186023,2020-11-30,S,5D 2B PCAI PX,281,10.1,10.28,US,0.113,20.56,182,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185819,2020-11-23,S,5D 2B PCAI PX,1281,42.4,42.45,US,0.135,84.91,629,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185535,2020-11-11,S,5D 2B PCAI PX,390,12,12,US,0.16,24,150,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186251,2020-12-08,S,5D 2B PCAI PX,1135,35.7,35.85,US,0.15,71.7,478,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185310,2020-11-02,C,5D 3B TRAD PX,966,18.6,18.69,US,0.164,56.08,342,NA,85,NA,106,MBW Yuma,2020-10-26,0
MBW Yuma,40057,DNA400,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001184902,2020-10-14,J,5D 3B TRAD PX,1320,25.7,25.7,US,0.161,77.11,479,NA,85,NA,106,MBW Yuma,2020-10-26,1
MBW Yuma,40058,DNA400,CULLED,2020-10-12,2020-12-31,49,NA,MBW Yuma,20001185178,2020-10-26,S,5D 3B TRAD PX,1354,26.2,26.35,US,0.161,79.05,491,NA,85,NA,105,MBW Yuma,2020-10-26,1
MBW Yuma,40058,DNA400,CULLED,2020-10-12,2020-12-31,49,NA,MBW Yuma,20001186275,2020-12-09,M,5D 3B TRAD PX,1368,27.2,27.35,US,0.15,82.05,547,NA,85,NA,105,MBW Yuma,2020-10-26,0
MBW Yuma,40058,DNA400,CULLED,2020-10-12,2020-12-31,49,NA,MBW Yuma,20001185533,2020-11-11,S,5D 2B PCAI PX,1924,56,56.1,US,0.187,112.2,600,NA,85,NA,105,MBW Yuma,2020-10-26,0
MBW Yuma,40058,DNA400,CULLED,2020-10-12,2020-12-31,49,NA,MBW Yuma,20001186045,2020-12-02,M,5D 3B TRAD PX,1069,20.5,20.54,US,0.167,61.62,369,NA,85,NA,105,MBW Yuma,2020-10-26,0
MBW Yuma,40058,DNA400,CULLED,2020-10-12,2020-12-31,49,NA,MBW Yuma,20001185883,2020-11-24,S,5D 2B PCAI PX,324,12,12.1,US,0.11,24.2,220,NA,80,NA,105,MBW Yuma,2020-10-26,0
MBW Yuma,40058,DNA400,CULLED,2020-10-12,2020-12-31,49,NA,MBW Yuma,20001186516,2020-12-17,C,5D 2B PCAI PX,1432,40,40.06,US,0.216,80.13,371,NA,80,NA,105,MBW Yuma,2020-10-26,0
MBW Yuma,40058,DNA400,CULLED,2020-10-12,2020-12-31,49,NA,MBW Yuma,20001186778,2020-12-28,C,5D 3B TRAD PX,1212,24.2,24.25,US,0.15,72.75,485,NA,80,NA,105,MBW Yuma,2020-10-26,0
MBW Yuma,40059,DNA200,CULLED,2020-10-12,2021-02-03,57,NA,MBW Yuma,20001186834,2020-12-30,C,5D 2B PCAI PX,510,15.8,15.98,US,0.153,31.97,209,NA,80,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40059,DNA200,CULLED,2020-10-12,2021-02-03,57,NA,MBW Yuma,20001186659,2020-12-23,M,5D 2B PCAI PX,1338,39.5,39.55,US,0.179,79.11,442,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40059,DNA200,CULLED,2020-10-12,2021-02-03,57,NA,MBW Yuma,20001187009,2021-01-07,S,5D 2B PCAI PX,183,10.6,10.65,US,0,21.31,296,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40059,DNA200,CULLED,2020-10-12,2021-02-03,57,NA,MBW Yuma,20001186426,2020-12-15,C,5D 2B PCAI PX,1370,41.2,41.32,US,0.169,82.64,489,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40059,DNA200,CULLED,2020-10-12,2021-02-03,57,NA,MBW Yuma,20001187254,2021-01-16,S,5D 3B TRAD PX,470,9.5,9.55,US,0.144,28.65,199,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40059,DNA200,CULLED,2020-10-12,2021-02-03,57,NA,MBW Yuma,20001187440,2021-01-23,S,5D 3B TRAD PX,716,13.1,13.23,US,0.189,39.69,210,NA,80,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40059,DNA200,CULLED,2020-10-12,2021-02-03,57,NA,MBW Yuma,20001187641,2021-02-02,J,5D 3B TRAD PX,898,17.8,17.95,US,0.15,53.85,359,NA,80,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40059,DNA200,CULLED,2020-10-12,2021-02-03,57,NA,MBW Yuma,20001185905,2020-11-25,S,5D 2B PCAI PX,587,20.1,20.16,US,0.126,40.32,320,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40059,DNA200,CULLED,2020-10-12,2021-02-03,57,NA,MBW Yuma,20001186125,2020-12-03,M,5D 2B PCAI PX,NA,0,0,TR,0,8.25,165,54,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40059,DNA200,CULLED,2020-10-12,2021-02-03,57,NA,MBW Yuma,20001185668,2020-11-16,S,5D 2B PCAI PX,923,29.3,29.49,US,0.146,58.98,404,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185474,2020-11-08,S,5D 3B TRAD PX,1066,20.2,20.24,US,0.173,60.72,351,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185670,2020-11-16,J,5D 2B PCAI PX,165,12,12,US,0,24,375,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186161,2020-12-04,J,5D 2B PCAI PX,374,24.7,24.72,US,0,49.44,738,NA,80,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185928,2020-11-26,S,5D 2B PCAI PX,-88,6.3,6.3,US,0,12.61,371,NA,80,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187631,2021-02-01,S,5D 2B PCAI NX,458,18.7,18.77,US,0,37.53,387,NA,80,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187786,2021-02-08,J,5D 2B PCAI NX,319,12.1,12.29,US,0.105,24.57,234,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187437,2021-01-23,S,5D 3B TRAD PX,357,6.5,6.59,US,0.19,19.76,104,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187250,2021-01-16,S,5D 3B TRAD PX,255,4.6,4.72,US,0.189,14.17,75,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187900,2021-02-15,C,5D 2B PCAI NX,372,14.3,14.33,US,0.105,28.66,273,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186473,2020-12-16,S,5D 2B PCAI PX,1069,33.7,33.75,US,0.15,67.5,450,NA,80,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186877,2020-12-31,S,5D 2B PCAI PX,741,34,34.06,US,0,68.11,792,NA,80,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187069,2021-01-10,S,5D 3B TRAD PX,270,5.9,5.94,US,0.122,17.81,146,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186701,2020-12-24,S,5D 2B PCAI PX,337,16.7,16.84,US,0,33.68,421,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40060,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001188083,2021-02-22,S,5D 2B PCAI PX,503,19.6,19.67,US,0.103,39.34,382,NA,85,NA,111,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001188193,2021-02-26,J,5D 2B PCAI NX,311,14.8,14.86,US,0,29.71,358,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001187993,2021-02-18,S,5D 2B PCAI PX,-177,5,5.06,US,0,10.12,405,NA,80,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001186775,2020-12-28,C,5D 2B PCAI PX,528,15.1,15.28,US,0.191,30.56,160,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001186965,2021-01-06,C,5D 2B PCAI NX,159,5,5.07,US,0.147,10.14,69,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001186519,2020-12-17,C,5D 2B PCAI PX,691,24.5,24.51,US,0.119,49.02,412,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001187806,2021-02-11,S,5D 2B PCAI NX,1227,40.9,40.96,US,0.133,81.92,616,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001187200,2021-01-14,S,5D 2B PCAI NX,1068,37.5,37.68,US,0.12,75.36,628,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001187378,2021-01-21,S,5D 2B PCAI PX,1122,31.2,31.36,US,0.217,62.71,289,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001187689,2021-02-04,S,5D 2B PCAI NX,1007,28,28.05,US,0.22,56.1,255,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001187542,2021-01-28,C,5D 2B PCAI NX,1074,35.7,35.71,US,0.134,71.42,533,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001185994,2020-11-29,M,5D 3B TRAD PX,989,19.2,19.38,US,0.158,58.14,368,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001185765,2020-11-20,J,5D 2B PCAI PX,762,30.2,30.25,US,0.101,60.49,599,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001185573,2020-11-12,S,5D 2B PCAI PX,855,27.8,27.93,US,0.139,55.87,402,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001186317,2020-12-10,J,5D 2B PCAI PX,1102,30.1,30.11,US,0.238,60.21,253,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001185350,2020-11-04,M,5D 3B TRAD PX,281,5.9,5.94,US,0.132,17.82,135,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001185341,2020-11-04,C,5D 2B PCAI PX,414,14.1,14.23,US,0.126,28.47,226,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001185258,2020-10-30,S,5D 2B PCAI PX,670,19.6,19.67,US,0.183,39.34,215,NA,85,NA,116,MBW Yuma,2020-10-26,0
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001184950,2020-10-16,S,5D 2B PCAI PX,245,17.2,17.23,US,0,34.45,530,NA,85,NA,116,MBW Yuma,2020-10-26,1
MBW Yuma,40061,DNA200,DEAD,2020-10-12,2021-02-28,45,NA,MBW Yuma,20001185106,2020-10-23,S,5D 2B PCAI PX,615,22.5,22.54,US,0.113,45.08,399,NA,85,NA,116,MBW Yuma,2020-10-26,1
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001185107,2020-10-23,C,5D 2B PCAI PX,823,24.1,24.1,US,0.184,48.2,262,NA,85,NA,107,MBW Yuma,2020-10-26,1
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001184952,2020-10-16,J,5D 2B PCAI PX,719,32.5,32.66,US,0,65.33,751,NA,80,NA,107,MBW Yuma,2020-10-26,1
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001185320,2020-11-02,S,5D 2B PCAI PX,1079,35,35.14,US,0.14,70.28,502,NA,85,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001185511,2020-11-09,C,5D 2B PCAI PX,800,27.2,27.36,US,0.127,54.73,431,NA,85,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001185736,2020-11-19,S,5D 2B PCAI PX,995,30.7,30.85,US,0.157,61.7,393,NA,85,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001185956,2020-11-27,J,5D 2B PCAI PX,-131,17.1,17.18,US,0,34.35,904,NA,80,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001186163,2020-12-04,S,5D 2B PCAI PX,527,20.6,20.6,US,0.103,41.2,400,NA,85,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001187586,2021-01-29,S,5D 2B PCAI NX,1500,46,46.04,US,0.161,92.09,572,NA,85,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001187727,2021-02-05,C,5D 2B PCAI NX,1369,36.5,36.67,US,0.261,73.34,281,NA,85,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001187439,2021-01-23,S,5D 3B TRAD PX,528,9.6,9.77,US,0.188,29.32,156,NA,85,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001187252,2021-01-16,S,5D 3B TRAD PX,343,6.9,6.96,US,0.145,20.88,144,NA,85,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001187886,2021-02-12,C,5D 2B PCAI NX,1740,48.5,48.5,US,0.219,97.01,443,NA,85,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001186421,2020-12-15,S,5D 2B PCAI PX,1161,36.5,36.67,US,0.15,73.35,489,NA,85,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001186880,2020-12-31,S,5D 2B PCAI PX,652,24.8,24.96,US,0.106,49.92,471,NA,85,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001187049,2021-01-08,S,5D 2B PCAI NX,843,31.2,31.25,US,0.111,62.49,563,NA,80,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40062,DNA200,CULLED,2020-10-12,2021-02-17,57,NA,MBW Yuma,20001186700,2020-12-24,M,5D 2B PCAI PX,1432,41.9,41.95,US,0.184,83.9,456,NA,85,NA,107,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186699,2020-12-24,S,5D 2B PCAI PX,830,29.6,29.61,US,0.118,59.23,502,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186774,2020-12-28,C,5D 2B PCAI PX,535,16.3,16.42,US,0.161,32.84,204,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187105,2021-01-11,S,5D 2B PCAI NX,455,15.6,15.69,US,0.125,31.37,251,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186943,2021-01-04,S,5D 2B PCAI NX,325,10.8,10.84,US,0.133,21.67,163,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186427,2020-12-15,M,5D 2B PCAI PX,1548,48.7,48.9,US,0.15,97.8,652,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187992,2021-02-18,S,5D 2B PCAI PX,269,11.6,11.79,US,0,23.58,262,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187307,2021-01-18,J,5D 2B PCAI NX,274,10,10.08,US,0.112,20.16,180,NA,80,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187478,2021-01-25,J,5D 2B PCAI NX,127,9.8,9.98,US,0.062,19.96,322,NA,80,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187789,2021-02-09,C,5D 3B TRAD PX,484,10.8,10.92,US,0.117,32.76,280,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001187639,2021-02-02,J,5D 3B TRAD PX,1105,18.8,18.91,US,0.259,56.72,219,NA,80,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185991,2020-11-29,C,5D 3B TRAD PX,887,17.7,17.88,US,0.147,53.65,365,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185734,2020-11-19,C,5D 2B PCAI PX,164,14,14.1,US,0,28.2,470,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185510,2020-11-09,C,5D 2B PCAI PX,584,22.5,22.52,US,0.105,45.04,429,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001186224,2020-12-07,C,5D 2B PCAI PX,61,5.8,5.83,US,0,11.65,201,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185256,2020-10-30,S,5D 2B PCAI PX,980,33.5,33.52,US,0.127,67.05,528,NA,85,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001185059,2020-10-22,S,5D 2B PCAI PX,614,32.2,32.26,US,0,64.52,838,NA,80,NA,112,MBW Yuma,2020-10-26,1
MBW Yuma,40063,DNA200,WORKING,2020-10-12,NA,NA,NA,MBW Yuma,20001188150,2021-02-25,J,5D 2B PCAI NX,NA,0,0,TR,0.125,30.75,246,52,80,NA,112,MBW Yuma,2020-10-26,0
MBW Yuma,40064,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001186237,2020-12-08,S,5D 2B PCAI PX,1631,51.5,51.52,US,0.15,103.05,687,NA,80,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40064,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001185675,2020-11-17,M,5D 2B PCAI PX,630,19.7,19.88,US,0.15,39.75,265,NA,85,NA,NA,MBW Yuma,2020-11-24,1
MBW Yuma,40064,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001185881,2020-11-24,S,5D 2B PCAI PX,68,3.2,3.4,US,0,6.8,85,NA,80,NA,NA,MBW Yuma,2020-11-24,1
MBW Yuma,40064,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001186048,2020-12-02,M,5D 3B TRAD PX,991,19.3,19.43,US,0.158,58.3,369,NA,80,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40064,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001187493,2021-01-26,J,5D 3B TRAD PX,678,14.6,14.75,US,0.125,44.25,354,NA,85,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40064,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001187330,2021-01-19,J,5D 2B PCAI PX,1164,41,41.1,US,0.12,82.2,685,NA,80,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40064,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001186450,2020-12-15,S,5D 2B PCAI PX,1140,36,36,US,0.15,72,480,NA,85,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40064,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001186930,2021-01-04,S,5D 2B PCAI PX,416,13.8,13.89,US,0.133,27.79,209,NA,85,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40064,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001187122,2021-01-11,S,5D 2B PCAI PX,1090,32.5,32.61,US,0.173,65.22,377,NA,85,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40064,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001186736,2020-12-27,J,5D 2B PCAI PX,96,5.1,5.25,US,0,10.5,140,NA,85,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40065,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001186735,2020-12-27,J,5D 2B PCAI PX,80,4,4,US,0,8,100,NA,85,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40065,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001187128,2021-01-11,C,5D 2B PCAI PX,362,11.3,11.31,US,0.154,22.63,147,NA,85,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40065,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001186959,2021-01-05,C,5D 2B PCAI NX,174,6,6.11,US,0.121,12.22,101,NA,80,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40065,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001186451,2020-12-15,C,5D 2B PCAI PX,870,30,30,US,0.125,60,480,NA,85,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40065,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001187333,2021-01-19,C,5D 2B PCAI PX,864,27.2,27.3,US,0.15,54.6,364,NA,85,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40065,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001186053,2020-12-02,S,5D 3B TRAD PX,1241,24.2,24.27,US,0.159,72.82,458,NA,80,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40065,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001185880,2020-11-24,S,5D 2B PCAI PX,391,14.1,14.25,US,0.114,28.5,250,NA,80,NA,NA,MBW Yuma,2020-11-24,1
MBW Yuma,40065,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001185666,2020-11-16,S,5D 2B PCAI PX,26,4.5,4.54,US,0,9.07,178,NA,85,NA,NA,MBW Yuma,2020-11-24,1
MBW Yuma,40065,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001185667,2020-11-16,S,5D 2B PCAI PX,726,25.2,25.27,US,0.123,50.55,411,NA,85,NA,NA,MBW Yuma,2020-11-24,1
MBW Yuma,40065,DNA400,CULLED,2020-11-10,2021-01-26,57,NA,MBW Yuma,20001186235,2020-12-08,S,5D 2B PCAI PX,825,29.1,29.1,US,0.12,58.2,485,NA,85,NA,NA,MBW Yuma,2020-11-24,0
MBW Yuma,40066,DNA600,CULLED,2020-11-19,2020-12-31,56,NA,MBW Yuma,20001186067,2020-12-02,J,5D 3B TRAD PX,657,14.6,14.6,US,0.12,43.8,365,NA,85,NA,NA,MBW Yuma,2020-12-03,1
MBW Yuma,40066,DNA600,CULLED,2020-11-19,2020-12-31,56,NA,MBW Yuma,20001186472,2020-12-16,S,5D 2B PCAI PX,1069,33.7,33.75,US,0.15,67.5,450,NA,80,NA,NA,MBW Yuma,2020-12-03,0
MBW Yuma,40067,DNA600,WORKING,2020-11-19,NA,NA,NA,MBW Yuma,20001186464,2020-12-16,S,5D 2B PCAI PX,1130,35,35.1,US,0.156,70.2,450,NA,85,NA,NA,MBW Yuma,2020-12-03,0
MBW Yuma,40067,DNA600,WORKING,2020-11-19,NA,NA,NA,MBW Yuma,20001187005,2021-01-07,S,5D 2B PCAI PX,-19,1,1.08,US,0,2.17,68,NA,85,NA,NA,MBW Yuma,2020-12-03,0
