Employee Home Business Unit,Employee Home Business Unit Desc.,Employee Number,Employee Job Type Description,Pay Per Date,Pay Type,Pay Type Description,Hours,Employee Pay Class Description
7093,Martin County Boar Stud,935746,Boar Stud Mgr.,6/13/2021,1,Regular,80,Salaried
7093,Martin County Boar Stud,1226601,Boar Stud HOD 1 (Salaried),6/13/2021,1,Regular,86.4,Salaried
7093,Martin County Boar Stud,1226601,Boar Stud HOD 1 (Salaried),6/13/2021,30,Holiday,9.6,Salaried
7093,Martin County Boar Stud,1839253,Herdsperson 4 (Hourly),6/13/2021,1,Regular,106.03,Hourly
7093,Martin County Boar Stud,2099936,Herdsperson 4 (Hourly),6/13/2021,1,Regular,91.93,Hourly
7093,Martin County Boar Stud,2099936,Herdsperson 4 (Hourly),6/13/2021,30,Holiday,9.6,Hourly
7093,Martin County Boar Stud,3306937,Production Mgr Trainee 1 Certf,6/13/2021,1,Regular,101.32,Hourly
7093,Martin County Boar Stud,3310111,Production Mgr Trainee 1 Certf,6/13/2021,1,Regular,100.07,Hourly
7093,Martin County Boar Stud,3311229,Herdsperson 3 (Hourly),6/13/2021,1,Regular,100.5,Hourly
7093,Martin County Boar Stud,3337191,Herdsperson 3 (Hourly),6/13/2021,1,Regular,93.47,Hourly
7093,Martin County Boar Stud,3345465,Herdsperson 3 (Hourly),6/13/2021,30,Holiday,9.6,Hourly
7094,Robersonville Boar Stud,1207316,Boar Stud Mgr.,6/13/2021,1,Regular,80,Salaried
7094,Robersonville Boar Stud,1216536,Herdsperson 4 (Hourly),6/13/2021,1,Regular,115.72,Hourly
7094,Robersonville Boar Stud,1216536,Herdsperson 4 (Hourly),6/13/2021,31,Holiday-adtl,9.6,Hourly
7094,Robersonville Boar Stud,1287467,Herdsperson 4 (Hourly),6/13/2021,1,Regular,107.3,Hourly
7094,Robersonville Boar Stud,1290639,Herdsperson 4 (Hourly),6/13/2021,1,Regular,107.4,Hourly
7094,Robersonville Boar Stud,1349171,Boar Stud HOD 1 (Salaried),6/13/2021,1,Regular,86.4,Salaried
7094,Robersonville Boar Stud,1349171,Boar Stud HOD 1 (Salaried),6/13/2021,31,Holiday-adtl,9.6,Salaried
7094,Robersonville Boar Stud,1349171,Boar Stud HOD 1 (Salaried),6/13/2021,99,PTO,9.6,Salaried
7094,Robersonville Boar Stud,1343023,Herdsperson 4 (Hourly),6/13/2021,1,Regular,92.98,Hourly
7094,Robersonville Boar Stud,1343023,Herdsperson 4 (Hourly),6/13/2021,31,Holiday-adtl,9.6,Hourly
7094,Robersonville Boar Stud,1343023,Herdsperson 4 (Hourly),6/13/2021,99,PTO,13.6,Hourly
7094,Robersonville Boar Stud,3295314,Production Mgr Trainee 2 Certf,6/13/2021,1,Regular,96,Salaried
7094,Robersonville Boar Stud,3311803,Herdsperson 4 (Hourly),6/13/2021,1,Regular,116.32,Hourly
7094,Robersonville Boar Stud,3358857,Herdsperson 2 (Hourly),6/13/2021,1,Regular,87.88,Hourly
7094,Robersonville Boar Stud,3358857,Herdsperson 2 (Hourly),6/13/2021,30,Holiday,9.6,Hourly
7094,Robersonville Boar Stud,3358857,Herdsperson 2 (Hourly),6/13/2021,35,Prsnl Hol,9.6,Hourly
8230,GIF-Boar Stud,1069477,Boar Stud Mgr.,6/13/2021,1,Regular,80,Salaried
8230,GIF-Boar Stud,1168543,Herdsperson 4 (Hourly),6/13/2021,1,Regular,86.9,Hourly
8230,GIF-Boar Stud,1168543,Herdsperson 4 (Hourly),6/13/2021,12,Premium,16.98,Hourly
8230,GIF-Boar Stud,1168643,Herdsperson 4 (Hourly),6/13/2021,1,Regular,94.23,Hourly
8230,GIF-Boar Stud,1168643,Herdsperson 4 (Hourly),6/13/2021,12,Premium,19.65,Hourly
8230,GIF-Boar Stud,1172465,Herdsperson 4 (Hourly),6/13/2021,1,Regular,91.8,Hourly
8230,GIF-Boar Stud,1172465,Herdsperson 4 (Hourly),6/13/2021,12,Premium,19.88,Hourly
8230,GIF-Boar Stud,1173067,Herdsperson 4 (Hourly),6/13/2021,1,Regular,64.13,Hourly
8230,GIF-Boar Stud,1173067,Herdsperson 4 (Hourly),6/13/2021,12,Premium,19.42,Hourly
8230,GIF-Boar Stud,1173067,Herdsperson 4 (Hourly),6/13/2021,99,PTO,27,Hourly
8230,GIF-Boar Stud,1259599,Herdsperson 4 (Hourly),6/13/2021,1,Regular,105.67,Hourly
8230,GIF-Boar Stud,1259599,Herdsperson 4 (Hourly),6/13/2021,12,Premium,29.93,Hourly
8230,GIF-Boar Stud,1333002,Boar Stud HOD 1 (Hourly),6/13/2021,1,Regular,,Hourly
8230,GIF-Boar Stud,1725042,Production Mgr Trainee 2 HOD,6/13/2021,1,Regular,80,Salaried
8230,GIF-Boar Stud,2121839,AI Courier,6/13/2021,1,Regular,53.85,Hourly
8230,GIF-Boar Stud,3289262,Production Mgr Trainee 1 HOD,6/13/2021,1,Regular,96.7,Hourly
8230,GIF-Boar Stud,3289262,Production Mgr Trainee 1 HOD,6/13/2021,12,Premium,20.37,Hourly
8230,GIF-Boar Stud,3298432,Herdsperson 3 (Hourly),6/13/2021,1,Regular,37.58,Hourly
49170,Boar Stud  49170,789507,Boar Stud Mgr.,6/13/2021,1,Regular,16,Salaried
49170,Boar Stud  49170,789507,Boar Stud Mgr.,6/13/2021,99,PTO,64,Salaried
49170,Boar Stud  49170,789809,Herdsperson 4 (Hourly),6/13/2021,1,Regular,94.07,Hourly
49170,Boar Stud  49170,910181,Herdsperson 4 (Hourly),6/13/2021,1,Regular,82.4,Hourly
49170,Boar Stud  49170,910181,Herdsperson 4 (Hourly),6/13/2021,30,Holiday,9,Hourly
49170,Boar Stud  49170,1205028,Production Mgr Trainee 1 Certf,6/13/2021,1,Regular,95.08,Hourly
49170,Boar Stud  49170,1205028,Production Mgr Trainee 1 Certf,6/13/2021,30,Holiday,9,Hourly
49170,Boar Stud  49170,1291319,Assistant Boar Stud Manager,6/13/2021,1,Regular,72,Salaried
49170,Boar Stud  49170,1291319,Assistant Boar Stud Manager,6/13/2021,30,Holiday,9,Salaried
49170,Boar Stud  49170,1291319,Assistant Boar Stud Manager,6/13/2021,35,Prsnl Hol,9,Salaried
49170,Boar Stud  49170,2107647,Production Mgr Trainee 1 Certf,6/13/2021,1,Regular,100.92,Hourly
49370,High Desert Boar Stud,3301684,Boar Stud Mgr.,6/13/2021,1,Regular,80,Salaried
49370,High Desert Boar Stud,3357155,Production Mgr Trainee 1,6/13/2021,1,Regular,92.1,Hourly
49370,High Desert Boar Stud,3357155,Production Mgr Trainee 1,6/13/2021,30,Holiday,9,Hourly
49370,High Desert Boar Stud,3366053,Production Mgr Trainee 1,6/13/2021,1,Regular,105.15,Hourly
49370,High Desert Boar Stud,3366529,Production Mgr Trainee 1,6/13/2021,1,Regular,100.57,Hourly
49770,Colorado Boar Stud,954835,Boar Stud Mgr.,6/13/2021,1,Regular,64,Salaried
49770,Colorado Boar Stud,954835,Boar Stud Mgr.,6/13/2021,99,PTO,16,Salaried
49770,Colorado Boar Stud,1410558,AI Courier,6/13/2021,1,Regular,4.35,Hourly
49770,Colorado Boar Stud,1501451,Assistant Boar Stud Manager,6/13/2021,1,Regular,80,Salaried
49770,Colorado Boar Stud,1938582,Herdsperson 4 (Hourly),6/13/2021,1,Regular,75.7,Hourly
49770,Colorado Boar Stud,3289266,Production Mgr Trainee 1 Certf,6/13/2021,1,Regular,76,Hourly
2874,AI Lab-Cyclone 2874,787767,Boar Stud Mgr.,6/27/2021,1,Regular,80,Salaried
2874,AI Lab-Cyclone 2874,3313735,Asst. Sow Farm Mgr. 1,6/27/2021,1,Regular,40,Salaried
2874,AI Lab-Cyclone 2874,3313735,Asst. Sow Farm Mgr. 1,6/27/2021,30,Holiday,8,Salaried
2874,AI Lab-Cyclone 2874,3313735,Asst. Sow Farm Mgr. 1,6/27/2021,99,PTO,32,Salaried
2874,AI Lab-Cyclone 2874,3313736,Herdsperson 3 (Hourly),6/27/2021,1,Regular,93.38,Hourly
2874,AI Lab-Cyclone 2874,3313897,AI Courier,6/27/2021,1,Regular,48.77,Hourly
2874,AI Lab-Cyclone 2874,3344620,Herdsperson 3 (Hourly),6/27/2021,450,Disability,,Hourly
2874,AI Lab-Cyclone 2874,3344620,Herdsperson 3 (Hourly),6/27/2021,450,Disability,,Hourly
2874,AI Lab-Cyclone 2874,3344621,Herdsperson 3 (Hourly),6/27/2021,1,Regular,84.55,Hourly
2874,AI Lab-Cyclone 2874,3371715,Herdsperson 3 (Hourly),6/27/2021,1,Regular,92.97,Hourly
3470,AI Lab-Cimarron 3470,788267,Boar Stud Mgr.,6/27/2021,1,Regular,64,Salaried
3470,AI Lab-Cimarron 3470,788267,Boar Stud Mgr.,6/27/2021,99,PTO,16,Salaried
3470,AI Lab-Cimarron 3470,985941,Herdsperson 4 (Hourly),6/27/2021,1,Regular,77.78,Hourly
3470,AI Lab-Cimarron 3470,985941,Herdsperson 4 (Hourly),6/27/2021,11,Shift Diff,3.03,Hourly
3470,AI Lab-Cimarron 3470,985941,Herdsperson 4 (Hourly),6/27/2021,30,Holiday,8.73,Hourly
3470,AI Lab-Cimarron 3470,1168597,Herdsperson 4 (Hourly),6/27/2021,1,Regular,94.33,Hourly
3470,AI Lab-Cimarron 3470,1168597,Herdsperson 4 (Hourly),6/27/2021,11,Shift Diff,2.8,Hourly
3470,AI Lab-Cimarron 3470,1168597,Herdsperson 4 (Hourly),6/27/2021,99,PTO,12.73,Hourly
3470,AI Lab-Cimarron 3470,3310837,Herdsperson 4 (Hourly),6/27/2021,1,Regular,93.98,Hourly
3470,AI Lab-Cimarron 3470,3319059,Herdsperson 4 (Hourly),6/27/2021,1,Regular,84.03,Hourly
3470,AI Lab-Cimarron 3470,3319059,Herdsperson 4 (Hourly),6/27/2021,35,Prsnl Hol,8.73,Hourly
3470,AI Lab-Cimarron 3470,3361502,AI Courier,6/27/2021,1,Regular,42.9,Hourly
3470,AI Lab-Cimarron 3470,3362460,Herdsperson 1 (Hourly),6/27/2021,1,Regular,89.03,Hourly
3470,AI Lab-Cimarron 3470,3362460,Herdsperson 1 (Hourly),6/27/2021,11,Shift Diff,3.48,Hourly
7068,Farm 7068-AI,791747,Boar Stud Mgr.,6/27/2021,1,Regular,64,Salaried
7068,Farm 7068-AI,791747,Boar Stud Mgr.,6/27/2021,30,Holiday,8,Salaried
7068,Farm 7068-AI,791747,Boar Stud Mgr.,6/27/2021,35,Prsnl Hol,8,Salaried
7068,Farm 7068-AI,1048903,Assistant Boar Stud Manager,6/27/2021,1,Regular,96,Salaried
7068,Farm 7068-AI,1365358,Herdsperson 4 (Hourly),6/27/2021,1,Regular,86.9,Hourly
7068,Farm 7068-AI,1365358,Herdsperson 4 (Hourly),6/27/2021,99,PTO,9.6,Hourly
7068,Farm 7068-AI,1016880,Herdsperson 4 (Hourly),6/27/2021,1,Regular,75.15,Hourly
7068,Farm 7068-AI,1016880,Herdsperson 4 (Hourly),6/27/2021,99,PTO,15,Hourly
7068,Farm 7068-AI,2199393,Herdsperson 4 (Hourly),6/27/2021,1,Regular,71.3,Hourly
7068,Farm 7068-AI,2199393,Herdsperson 4 (Hourly),6/27/2021,99,PTO,13,Hourly
7069,Farm 7069-AI,797573,Boar Stud HOD 1 (Salaried),6/27/2021,1,Regular,96,Salaried
7069,Farm 7069-AI,3310840,Assistant Boar Stud Manager,6/27/2021,1,Regular,53.6,Salaried
7069,Farm 7069-AI,3310840,Assistant Boar Stud Manager,6/27/2021,30,Holiday,9.6,Salaried
7069,Farm 7069-AI,3310840,Assistant Boar Stud Manager,6/27/2021,99,PTO,32.8,Salaried
7069,Farm 7069-AI,3321432,Boar Stud Mgr.,6/27/2021,1,Regular,80,Salaried
7069,Farm 7069-AI,3349479,Production Mgr Trainee 2 Certf,6/27/2021,1,Regular,96,Salaried
7069,Farm 7069-AI,3372525,Production Mgr Trainee 2,6/27/2021,1,Regular,35.8,Salaried
7081,Deercroft Boar Stud,100820,Herdsperson 4 (Hourly),6/27/2021,1,Regular,80.85,Hourly
7081,Deercroft Boar Stud,700875,Boar Stud Mgr.,6/27/2021,1,Regular,72,Salaried
7081,Deercroft Boar Stud,700875,Boar Stud Mgr.,6/27/2021,30,Holiday,8,Salaried
7081,Deercroft Boar Stud,3315133,Herdsperson 4 (Hourly),6/27/2021,1,Regular,87.15,Hourly
7081,Deercroft Boar Stud,3301178,Herdsperson 1 (Hourly),6/27/2021,1,Regular,81.95,Hourly
7082,Laurel Hill Boar Stud,38447,Boar Stud HOD 1 (Salaried),6/27/2021,1,Regular,96,Salaried
7082,Laurel Hill Boar Stud,67168,Boar Stud Mgr.,6/27/2021,1,Regular,72,Salaried
7082,Laurel Hill Boar Stud,67168,Boar Stud Mgr.,6/27/2021,99,PTO,8,Salaried
7082,Laurel Hill Boar Stud,738304,Herdsperson 4 (Hourly),6/27/2021,1,Regular,85.45,Hourly
7082,Laurel Hill Boar Stud,738304,Herdsperson 4 (Hourly),6/27/2021,99,PTO,7,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),6/27/2021,1,Regular,77.47,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),6/27/2021,99,PTO,14.6,Hourly
7082,Laurel Hill Boar Stud,3346720,Herdsperson 3 (Hourly),6/27/2021,1,Regular,91.12,Hourly
7092,Askin Boar Stud,689291,Boar Stud HOD 1 (Salaried),6/27/2021,1,Regular,86.4,Salaried
7092,Askin Boar Stud,689291,Boar Stud HOD 1 (Salaried),6/27/2021,30,Holiday,9.6,Salaried
7092,Askin Boar Stud,714927,Boar Stud Mgr.,6/27/2021,1,Regular,80,Salaried
7092,Askin Boar Stud,1165047,Production Mgr Trainee 1 Certf,6/27/2021,1,Regular,116.13,Hourly
7092,Askin Boar Stud,1165047,Production Mgr Trainee 1 Certf,6/27/2021,30,Holiday,9.6,Hourly
7092,Askin Boar Stud,1165047,Production Mgr Trainee 1 Certf,6/27/2021,99,PTO,6,Hourly
7092,Askin Boar Stud,2117110,Herdsperson 4 (Hourly),6/27/2021,1,Regular,108.07,Hourly
7092,Askin Boar Stud,2117110,Herdsperson 4 (Hourly),6/27/2021,99,PTO,9.6,Hourly
7092,Askin Boar Stud,2141681,Herdsperson 4 (Hourly),6/27/2021,1,Regular,121.08,Hourly
7092,Askin Boar Stud,2141681,Herdsperson 4 (Hourly),6/27/2021,99,PTO,19.2,Hourly
7092,Askin Boar Stud,3309541,Herdsperson 4 (Hourly),6/27/2021,1,Regular,117,Hourly
7092,Askin Boar Stud,3357365,Herdsperson 2 (Hourly),6/27/2021,1,Regular,114.08,Hourly
7092,Askin Boar Stud,3357365,Herdsperson 2 (Hourly),6/27/2021,99,PTO,2,Hourly
7093,Martin County Boar Stud,903716,Herdsperson 4 (Hourly),6/27/2021,1,Regular,100.95,Hourly
7093,Martin County Boar Stud,935746,Boar Stud Mgr.,6/27/2021,1,Regular,80,Salaried
7093,Martin County Boar Stud,1226601,Boar Stud HOD 1 (Salaried),6/27/2021,1,Regular,76.8,Salaried
7093,Martin County Boar Stud,1226601,Boar Stud HOD 1 (Salaried),6/27/2021,99,PTO,19.2,Salaried
7093,Martin County Boar Stud,1839253,Herdsperson 4 (Hourly),6/27/2021,1,Regular,105.53,Hourly
7093,Martin County Boar Stud,2099936,Herdsperson 4 (Hourly),6/27/2021,1,Regular,106.95,Hourly
7093,Martin County Boar Stud,3306937,Production Mgr Trainee 1 Certf,6/27/2021,1,Regular,101.95,Hourly
7093,Martin County Boar Stud,3310111,Production Mgr Trainee 1 Certf,6/27/2021,1,Regular,102.03,Hourly
7093,Martin County Boar Stud,3311229,Herdsperson 3 (Hourly),6/27/2021,1,Regular,108.12,Hourly
7093,Martin County Boar Stud,3337191,Herdsperson 3 (Hourly),6/27/2021,1,Regular,90.38,Hourly
7093,Martin County Boar Stud,3337191,Herdsperson 3 (Hourly),6/27/2021,30,Holiday,9.6,Hourly
7093,Martin County Boar Stud,3345465,Herdsperson 3 (Hourly),6/27/2021,1,Regular,,Hourly
7094,Robersonville Boar Stud,1207316,Boar Stud Mgr.,6/27/2021,1,Regular,40,Salaried
7094,Robersonville Boar Stud,1207316,Boar Stud Mgr.,6/27/2021,30,Holiday,24,Salaried
7094,Robersonville Boar Stud,1207316,Boar Stud Mgr.,6/27/2021,35,Prsnl Hol,16,Salaried
7094,Robersonville Boar Stud,1216536,Herdsperson 4 (Hourly),6/27/2021,1,Regular,99.95,Hourly
7094,Robersonville Boar Stud,1216536,Herdsperson 4 (Hourly),6/27/2021,40,Bereavement,19.2,Hourly
7094,Robersonville Boar Stud,1287467,Herdsperson 4 (Hourly),6/27/2021,1,Regular,108.8,Hourly
7094,Robersonville Boar Stud,1290639,Herdsperson 4 (Hourly),6/27/2021,1,Regular,108.9,Hourly
7094,Robersonville Boar Stud,1349171,Boar Stud HOD 1 (Salaried),6/27/2021,1,Regular,96,Salaried
7094,Robersonville Boar Stud,1343023,Herdsperson 4 (Hourly),6/27/2021,1,Regular,101.1,Hourly
7094,Robersonville Boar Stud,3295314,Production Mgr Trainee 2 Certf,6/27/2021,1,Regular,86.4,Salaried
7094,Robersonville Boar Stud,3295314,Production Mgr Trainee 2 Certf,6/27/2021,35,Prsnl Hol,9.6,Salaried
7094,Robersonville Boar Stud,3311803,Herdsperson 4 (Hourly),6/27/2021,1,Regular,54.48,Hourly
7094,Robersonville Boar Stud,3311803,Herdsperson 4 (Hourly),6/27/2021,30,Holiday,9.6,Hourly
7094,Robersonville Boar Stud,3311803,Herdsperson 4 (Hourly),6/27/2021,99,PTO,38.4,Hourly
7094,Robersonville Boar Stud,3358857,Herdsperson 2 (Hourly),6/27/2021,1,Regular,98.67,Hourly
8230,GIF-Boar Stud,1168543,Herdsperson 4 (Hourly),6/27/2021,1,Regular,84.4,Hourly
8230,GIF-Boar Stud,1168543,Herdsperson 4 (Hourly),6/27/2021,12,Premium,14.12,Hourly
8230,GIF-Boar Stud,1168643,Herdsperson 4 (Hourly),6/27/2021,1,Regular,88.23,Hourly
8230,GIF-Boar Stud,1168643,Herdsperson 4 (Hourly),6/27/2021,12,Premium,19.27,Hourly
8230,GIF-Boar Stud,1172465,Herdsperson 4 (Hourly),6/27/2021,1,Regular,92.18,Hourly
8230,GIF-Boar Stud,1172465,Herdsperson 4 (Hourly),6/27/2021,12,Premium,19.45,Hourly
8230,GIF-Boar Stud,1173067,Herdsperson 4 (Hourly),6/27/2021,1,Regular,96.22,Hourly
8230,GIF-Boar Stud,1173067,Herdsperson 4 (Hourly),6/27/2021,12,Premium,23.35,Hourly
8230,GIF-Boar Stud,1259599,Herdsperson 4 (Hourly),6/27/2021,1,Regular,111.37,Hourly
8230,GIF-Boar Stud,1259599,Herdsperson 4 (Hourly),6/27/2021,12,Premium,34.62,Hourly
8230,GIF-Boar Stud,1725042,Production Mgr Trainee 2 HOD,6/27/2021,1,Regular,80,Salaried
8230,GIF-Boar Stud,2121839,AI Courier,6/27/2021,1,Regular,48.7,Hourly
8230,GIF-Boar Stud,3289262,Production Mgr Trainee 1 HOD,6/27/2021,1,Regular,67.7,Hourly
8230,GIF-Boar Stud,3289262,Production Mgr Trainee 1 HOD,6/27/2021,12,Premium,19.45,Hourly
8230,GIF-Boar Stud,3289262,Production Mgr Trainee 1 HOD,6/27/2021,30,Holiday,27,Hourly
8230,GIF-Boar Stud,3310341,Production Mgr Trainee 2,6/27/2021,1,Regular,40,Salaried
49170,Boar Stud  49170,789507,Boar Stud Mgr.,6/27/2021,1,Regular,80,Salaried
49170,Boar Stud  49170,789809,Herdsperson 4 (Hourly),6/27/2021,1,Regular,38.95,Hourly
49170,Boar Stud  49170,789809,Herdsperson 4 (Hourly),6/27/2021,99,PTO,54,Hourly
49170,Boar Stud  49170,910181,Herdsperson 4 (Hourly),6/27/2021,1,Regular,87.55,Hourly
49170,Boar Stud  49170,910181,Herdsperson 4 (Hourly),6/27/2021,99,PTO,9,Hourly
49170,Boar Stud  49170,1205028,Production Mgr Trainee 1 Certf,6/27/2021,1,Regular,77.97,Hourly
49170,Boar Stud  49170,1205028,Production Mgr Trainee 1 Certf,6/27/2021,99,PTO,27,Hourly
49170,Boar Stud  49170,1291319,Assistant Boar Stud Manager,6/27/2021,1,Regular,90,Salaried
49170,Boar Stud  49170,2107647,Production Mgr Trainee 1 Certf,6/27/2021,1,Regular,98.45,Hourly
49370,High Desert Boar Stud,3301684,Boar Stud Mgr.,6/27/2021,1,Regular,80,Salaried
49370,High Desert Boar Stud,3357155,Production Mgr Trainee 1,6/27/2021,1,Regular,106.2,Hourly
49370,High Desert Boar Stud,3366053,Production Mgr Trainee 1,6/27/2021,1,Regular,98.7,Hourly
49370,High Desert Boar Stud,3366529,Production Mgr Trainee 1,6/27/2021,1,Regular,98.95,Hourly
49770,Colorado Boar Stud,954835,Boar Stud Mgr.,6/27/2021,1,Regular,72,Salaried
49770,Colorado Boar Stud,954835,Boar Stud Mgr.,6/27/2021,30,Holiday,8,Salaried
49770,Colorado Boar Stud,1410558,AI Courier,6/27/2021,1,Regular,12.25,Hourly
49770,Colorado Boar Stud,1501451,Assistant Boar Stud Manager,6/27/2021,1,Regular,16,Salaried
49770,Colorado Boar Stud,1501451,Assistant Boar Stud Manager,6/27/2021,99,PTO,64,Salaried
49770,Colorado Boar Stud,1938582,Herdsperson 4 (Hourly),6/27/2021,1,Regular,66.43,Hourly
49770,Colorado Boar Stud,1938582,Herdsperson 4 (Hourly),6/27/2021,30,Holiday,8,Hourly
49770,Colorado Boar Stud,3289266,Production Mgr Trainee 1 Certf,6/27/2021,1,Regular,75.58,Hourly
2874,AI Lab-Cyclone 2874,787767,Boar Stud Mgr.,7/11/2021,1,Regular,80,Salaried
2874,AI Lab-Cyclone 2874,3313735,Asst. Sow Farm Mgr. 1,7/11/2021,1,Regular,76.77,Salaried
2874,AI Lab-Cyclone 2874,3313735,Asst. Sow Farm Mgr. 1,7/11/2021,99,PTO,3.23,Salaried
2874,AI Lab-Cyclone 2874,3313736,Herdsperson 4 (Hourly),7/11/2021,1,Regular,75.68,Hourly
2874,AI Lab-Cyclone 2874,3313736,Herdsperson 4 (Hourly),7/11/2021,99,PTO,8,Hourly
2874,AI Lab-Cyclone 2874,3313897,AI Courier,7/11/2021,1,Regular,46.32,Hourly
2874,AI Lab-Cyclone 2874,3344620,Herdsperson 4 (Hourly),7/11/2021,1,Regular,92.58,Hourly
2874,AI Lab-Cyclone 2874,3371715,Herdsperson 3 (Hourly),7/11/2021,1,Regular,82.95,Hourly
3470,AI Lab-Cimarron 3470,788267,Boar Stud Mgr.,7/11/2021,1,Regular,56,Salaried
3470,AI Lab-Cimarron 3470,788267,Boar Stud Mgr.,7/11/2021,30,Holiday,8,Salaried
3470,AI Lab-Cimarron 3470,788267,Boar Stud Mgr.,7/11/2021,99,PTO,16,Salaried
3470,AI Lab-Cimarron 3470,985941,Herdsperson 4 (Hourly),7/11/2021,1,Regular,85.22,Hourly
3470,AI Lab-Cimarron 3470,1168597,Herdsperson 4 (Hourly),7/11/2021,1,Regular,90.8,Hourly
3470,AI Lab-Cimarron 3470,1168597,Herdsperson 4 (Hourly),7/11/2021,31,Holiday-adtl,8.73,Hourly
3470,AI Lab-Cimarron 3470,1168597,Herdsperson 4 (Hourly),7/11/2021,99,PTO,8.73,Hourly
3470,AI Lab-Cimarron 3470,3310837,Herdsperson 4 (Hourly),7/11/2021,1,Regular,88.15,Hourly
3470,AI Lab-Cimarron 3470,3310837,Herdsperson 4 (Hourly),7/11/2021,31,Holiday-adtl,8.73,Hourly
3470,AI Lab-Cimarron 3470,3319059,Herdsperson 4 (Hourly),7/11/2021,1,Regular,68.47,Hourly
3470,AI Lab-Cimarron 3470,3319059,Herdsperson 4 (Hourly),7/11/2021,31,Holiday-adtl,8.73,Hourly
3470,AI Lab-Cimarron 3470,3319059,Herdsperson 4 (Hourly),7/11/2021,35,Prsnl Hol,8.73,Hourly
3470,AI Lab-Cimarron 3470,3319059,Herdsperson 4 (Hourly),7/11/2021,99,PTO,17.46,Hourly
3470,AI Lab-Cimarron 3470,3361502,AI Courier,7/11/2021,1,Regular,38.95,Hourly
3470,AI Lab-Cimarron 3470,3362460,Herdsperson 2 (Hourly),7/11/2021,1,Regular,82.65,Hourly
3470,AI Lab-Cimarron 3470,3362460,Herdsperson 2 (Hourly),7/11/2021,31,Holiday-adtl,8.73,Hourly
7068,Farm 7068-AI,791747,Boar Stud Mgr.,7/11/2021,1,Regular,80,Salaried
7068,Farm 7068-AI,1048903,Assistant Boar Stud Manager,7/11/2021,1,Regular,96,Salaried
7068,Farm 7068-AI,1365358,Herdsperson 4 (Hourly),7/11/2021,1,Regular,101.63,Hourly
7068,Farm 7068-AI,1016880,Herdsperson 4 (Hourly),7/11/2021,1,Regular,71.43,Hourly
7068,Farm 7068-AI,1016880,Herdsperson 4 (Hourly),7/11/2021,35,Prsnl Hol,9.6,Hourly
7068,Farm 7068-AI,1016880,Herdsperson 4 (Hourly),7/11/2021,99,PTO,14.6,Hourly
7068,Farm 7068-AI,2199393,Herdsperson 4 (Hourly),7/11/2021,1,Regular,56.85,Hourly
7068,Farm 7068-AI,2199393,Herdsperson 4 (Hourly),7/11/2021,99,PTO,28.8,Hourly
7069,Farm 7069-AI,797573,Boar Stud HOD 1 (Salaried),7/11/2021,1,Regular,96,Salaried
7069,Farm 7069-AI,3310840,Assistant Boar Stud Manager,7/11/2021,1,Regular,96,Salaried
7069,Farm 7069-AI,3321432,Boar Stud Mgr.,7/11/2021,1,Regular,80,Salaried
7069,Farm 7069-AI,3349479,Production Mgr Trainee 2 Certf,7/11/2021,1,Regular,96,Salaried
7069,Farm 7069-AI,3372525,Production Mgr Trainee 2,7/11/2021,1,Regular,96,Salaried
7081,Deercroft Boar Stud,100820,Herdsperson 4 (Hourly),7/11/2021,1,Regular,81.3,Hourly
7081,Deercroft Boar Stud,100820,Herdsperson 4 (Hourly),7/11/2021,99,PTO,19.2,Hourly
7081,Deercroft Boar Stud,700875,Boar Stud Mgr.,7/11/2021,1,Regular,80,Salaried
7081,Deercroft Boar Stud,3315133,Herdsperson 4 (Hourly),7/11/2021,1,Regular,105.87,Hourly
7081,Deercroft Boar Stud,3301178,Herdsperson 2 (Hourly),7/11/2021,1,Regular,101.53,Hourly
7082,Laurel Hill Boar Stud,38447,Boar Stud HOD 1 (Salaried),7/11/2021,1,Regular,55.6,Salaried
7082,Laurel Hill Boar Stud,38447,Boar Stud HOD 1 (Salaried),7/11/2021,31,Holiday-adtl,9.6,Salaried
7082,Laurel Hill Boar Stud,38447,Boar Stud HOD 1 (Salaried),7/11/2021,99,PTO,40.4,Salaried
7082,Laurel Hill Boar Stud,67168,Boar Stud Mgr.,7/11/2021,1,Regular,64,Salaried
7082,Laurel Hill Boar Stud,67168,Boar Stud Mgr.,7/11/2021,30,Holiday,8,Salaried
7082,Laurel Hill Boar Stud,67168,Boar Stud Mgr.,7/11/2021,99,PTO,8,Salaried
7082,Laurel Hill Boar Stud,738304,Herdsperson 4 (Hourly),7/11/2021,1,Regular,83.73,Hourly
7082,Laurel Hill Boar Stud,738304,Herdsperson 4 (Hourly),7/11/2021,31,Holiday-adtl,9.6,Hourly
7082,Laurel Hill Boar Stud,738304,Herdsperson 4 (Hourly),7/11/2021,99,PTO,6,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),7/11/2021,1,Regular,83.1,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),7/11/2021,31,Holiday-adtl,9.6,Hourly
7082,Laurel Hill Boar Stud,2269229,Herdsperson 4 (Hourly),7/11/2021,99,PTO,7,Hourly
